,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,stjerten256,0.025,0,0.00010431438975714655,8.594255728442856e-05,8.773698190807369e-05,0.0004263718876557196,8.535222186767208e-05,0.00010712984656174655,9.56915274713134e-05,0.00010431438975714656,39.81655778236313,40.657917277059646,40.56817309106062,33.70211437749026,40.68785168956865,39.700895171115874,40.19126512958227,39.81655778236313
1,stjerten256,0.025,1,0.00010543810731333445,8.63218891989961e-05,8.855689888036672e-05,0.0004166495612851508,8.551881820481274e-05,0.00010744957637613708,9.661385088513288e-05,0.00010520428748534283,39.77002398565243,40.638790634627625,40.527776001546904,33.80229071132311,40.67938309327282,39.687952923909535,40.149606072100674,39.77966560626362
2,stjerten256,0.025,2,0.00010689181845861377,8.829770665909723e-05,9.021914517029244e-05,0.0004185483727516889,8.718066627562448e-05,0.00010897989242724793,9.80564207229011e-05,0.00010666263036229561,39.710555345878134,40.540505761306235,40.44701292174949,33.78254342198535,40.595798162231134,39.62653625118602,40.085239635134954,39.71987710567405
3,stjerten256,0.025,3,0.00010462618397931804,8.598148879295292e-05,8.794134298397362e-05,0.00042040037021958093,8.523111313330425e-05,0.00010683573940796902,9.610906854540389e-05,0.00010453246414955089,39.80359614372398,40.65595039226382,40.55806906397965,33.76336910188395,40.694018395581665,39.71283439899112,40.1723563175483,39.80748811835672
4,stjerten256,0.025,4,0.00010460383687817969,8.659185490558226e-05,8.824944564431784e-05,0.0004207798780384262,8.569062036858444e-05,0.00010701777291052415,9.608965233381928e-05,0.00010442676333505399,39.80452385215779,40.6252295712726,40.54288014034984,33.759450365962905,40.67066713025463,39.70544091137265,40.17323377953565,39.81188182567816
5,stjerten256,0.05,0,0.0003924712116821624,0.0002895978478179487,0.00030759861937822673,0.0007275404815416133,0.0002816750407141028,0.00038447761776017476,0.0003539541073263918,0.00039247121168216206,34.06192193864234,35.38204669975796,35.12015618148121,31.38142836814884,35.5025163423672,34.15128937439093,34.51053043700048,34.06192193864234
6,stjerten256,0.05,1,0.0003979488329572049,0.00029470965687474523,0.0003122900295961629,0.0007185863327528722,0.0002848157026890039,0.00039010699925394866,0.0003581080534401772,0.0003965515887757082,34.00172764591816,35.30605633207755,35.054418811572205,31.435210471737527,35.45436070501508,34.08816257557734,34.459859120925344,34.01700305791016
7,stjerten256,0.05,2,0.0004033237752727166,0.0002973854420144665,0.00031681639091834396,0.0007281641898534579,0.0002897959575551676,0.00039413271771065106,0.0003636041965440613,0.00040216815725341884,33.94346176292888,35.266802954224524,34.99192357697302,31.377706829020067,35.37907676917739,34.04357512022454,34.39371113003944,33.955923188128565
8,stjerten256,0.05,3,0.00039901377761653614,0.00029564230722776595,0.0003147117917095684,0.0007116334296281607,0.00028741845194798566,0.00039055697163425425,0.00035902467532019744,0.00039753840310126386,33.99012108224202,35.2923341709443,35.02086984514624,31.47743658730283,35.41485354079477,34.08315605418774,34.44875701875353,34.00620911160058
9,stjerten256,0.05,4,0.0003943855417480427,0.00029101450275272533,0.00031098466574905814,0.0007136485656220406,0.00028417143453561723,0.00038529593518338783,0.0003557739071813607,0.0003930445174650703,34.040790147605904,35.36085367342148,35.0726102494343,31.46515602768745,35.464195803390986,34.14205572707053,34.488259066812425,34.055582572721825
10,stjerten256,0.075,0,0.0008364006046392042,0.0005708980438026333,0.0006208666326512286,0.0010313867529406853,0.0005511564858855921,0.0007757506820190531,0.0007398789692452581,0.0008340966935665087,30.775856619000677,32.43441445112388,32.070016798944636,29.86578450941431,32.58725077540478,31.10277833923647,31.308393171445175,30.787836003835967
11,stjerten256,0.075,1,0.0008490221051290601,0.0005786394679942405,0.0006347589049519506,0.0010135032294010364,0.0005610053219427881,0.0007879213890589468,0.0007504282839483523,0.0008447547567142507,30.71081002323071,32.3759194720458,31.973911977494488,29.941748631438237,32.51033018816169,31.035171099228165,31.24690805584207,30.732693540852534
12,stjerten256,0.075,2,0.000862863646377592,0.0005973172610352692,0.0006444556972040676,0.0010300758846445786,0.0005716715023713142,0.0008001576616595228,0.00076476347626072,0.0008597637292464683,30.640578280443172,32.2379493500338,31.908069326490253,29.871307800827466,32.42853456677382,30.96824431954888,31.16472861366362,30.65620880363902
13,stjerten256,0.075,3,0.0008558775769712342,0.0005881409778939521,0.0006414296266583704,0.001010802457523009,0.0005675274614839586,0.0007961590720691016,0.0007558864510617545,0.0008517197695450786,30.67588351500612,32.305185606876805,31.92850984543069,29.953337108682838,32.460131190116726,30.990001518353274,31.215434391298253,30.697032720867657
14,stjerten256,0.075,4,0.0008419053375684571,0.0005851852310023674,0.0006320378701268215,0.0010055289131529028,0.0005592624421628576,0.0007839134509216811,0.0007433712391256115,0.0008374712999338502,30.74736737102278,32.32706643201399,31.992568990999366,29.97605437108783,32.52384345179364,31.057318835681357,31.28794245675953,30.77030067268946
15,baboon256,0.025,0,0.0001743750296076137,0.0005408371260511476,0.00044173110235798624,0.005889739819061107,0.0007199811447494547,0.0008195404068286021,0.00017039650278136105,0.0001743750296076137,37.585157056422716,32.669335036682554,33.548420209206874,22.299038898719505,31.426788769555248,30.86429629000036,37.685393229398755,37.585157056422716
16,baboon256,0.025,1,0.00017609305544035537,0.000541851576960151,0.00043758171099967096,0.005870943938036356,0.0007105091997799957,0.0007906598232466518,0.0001715602930295121,0.00017609305544035554,37.54257770911784,32.661196583595434,33.589408379038474,22.31292066704214,31.484302943898257,31.02010328972309,37.65583220645884,37.542577709117836
17,baboon256,0.025,2,0.00017706088088054937,0.0005308128776312664,0.00042653595425102544,0.005832641801703129,0.0006924393699231344,0.000794825510062304,0.0001726030197013896,0.00017706088088054945,37.51877379489433,32.75058549604967,33.700443547082,22.341346939489405,31.59618247477337,30.997282025819754,37.62951610543298,37.51877379489433
18,baboon256,0.025,3,0.00017551079618818104,0.0005466591396150216,0.0004505373579122786,0.005919911327297947,0.0007303319581074308,0.0008255359269836864,0.0001711312044412772,0.00017551079618818112,37.55696163638379,32.62283386512513,33.462691921155724,22.276847984043794,31.36479694941134,30.83264021672846,37.666707930244215,37.55696163638379
19,baboon256,0.025,4,0.00017586177572409716,0.0005444560525094065,0.00042971670741616006,0.005833565165429895,0.0006945713105793665,0.0007966148690017779,0.00017424034199525762,0.00017586177572409718,37.54828545966484,32.64037169944822,33.668177605874774,22.34065946364864,31.582831592838097,30.987515916435406,37.58851285163441,37.54828545966484
20,baboon256,0.05,0,0.0006975001184304549,0.001028047504022098,0.0009592959041133849,0.00682959814137857,0.0013469930289699004,0.0014745902870235256,0.0006096910054543509,0.0006975001184304551,31.56455714314309,29.879868169963796,30.180474098245675,21.65604849776195,28.70634651855143,28.313286310771485,32.14890211916503,31.56455714314309
