,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,stjerten256,0,0,0.13505949940799813,0.13329126760636684,0.13384409708439254,0.1260631023149748,0.1332486454957418,0.13443202511838453,0.13475917883354654,0.13505949940799844,8.694748643059519,8.75198301858413,8.734007777098153,8.994120094292176,8.753371969859298,8.714972589949438,8.704416440930101,8.694748643059508
1,stjerten256,0,1,0.13505949940799813,0.13329126760636684,0.13384409708439254,0.1260631023149748,0.1332486454957418,0.13443202511838453,0.13475917883354654,0.13505949940799844,8.694748643059519,8.75198301858413,8.734007777098153,8.994120094292176,8.753371969859298,8.714972589949438,8.704416440930101,8.694748643059508
2,stjerten256,0,2,0.13505949940799813,0.13329126760636684,0.13384409708439254,0.1260631023149748,0.1332486454957418,0.13443202511838453,0.13475917883354654,0.13505949940799844,8.694748643059519,8.75198301858413,8.734007777098153,8.994120094292176,8.753371969859298,8.714972589949438,8.704416440930101,8.694748643059508
3,stjerten256,0,3,0.13505949940799813,0.13329126760636684,0.13384409708439254,0.1260631023149748,0.1332486454957418,0.13443202511838453,0.13475917883354654,0.13505949940799844,8.694748643059519,8.75198301858413,8.734007777098153,8.994120094292176,8.753371969859298,8.714972589949438,8.704416440930101,8.694748643059508
4,stjerten256,0,4,0.13505949940799813,0.13329126760636684,0.13384409708439254,0.1260631023149748,0.1332486454957418,0.13443202511838453,0.13475917883354654,0.13505949940799844,8.694748643059519,8.75198301858413,8.734007777098153,8.994120094292176,8.753371969859298,8.714972589949438,8.704416440930101,8.694748643059508
5,baboon256,0,0,0.07442324503784131,0.07265375311648567,0.07319311026950943,0.06549573001321837,0.07259001250857,0.0737564582956886,0.07412010668683879,0.07442324503784138,11.282913975864133,11.387419461879952,11.355297975311887,11.837870128653998,11.39123128759914,11.321999457989003,11.300639642388386,11.282913975864128
6,baboon256,0,1,0.07442324503784131,0.07265375311648567,0.07319311026950943,0.06549573001321837,0.07259001250857,0.0737564582956886,0.07412010668683879,0.07442324503784138,11.282913975864133,11.387419461879952,11.355297975311887,11.837870128653998,11.39123128759914,11.321999457989003,11.300639642388386,11.282913975864128
7,baboon256,0,2,0.07442324503784131,0.07265375311648567,0.07319311026950943,0.06549573001321837,0.07259001250857,0.0737564582956886,0.07412010668683879,0.07442324503784138,11.282913975864133,11.387419461879952,11.355297975311887,11.837870128653998,11.39123128759914,11.321999457989003,11.300639642388386,11.282913975864128
8,baboon256,0,3,0.07442324503784131,0.07265375311648567,0.07319311026950943,0.06549573001321837,0.07259001250857,0.0737564582956886,0.07412010668683879,0.07442324503784138,11.282913975864133,11.387419461879952,11.355297975311887,11.837870128653998,11.39123128759914,11.321999457989003,11.300639642388386,11.282913975864128
9,baboon256,0,4,0.07442324503784131,0.07265375311648567,0.07319311026950943,0.06549573001321837,0.07259001250857,0.0737564582956886,0.07412010668683879,0.07442324503784138,11.282913975864133,11.387419461879952,11.355297975311887,11.837870128653998,11.39123128759914,11.321999457989003,11.300639642388386,11.282913975864128
10,peppers256,0,0,0.001510290596557886,0.0008425115254597962,0.0008864062969715843,0.0022738445129801255,0.0007489715315666648,0.0011752228219898376,0.001351450975570933,0.001510290596557887,28.209394816212647,30.744241493179246,30.523671674054714,26.432392359822607,31.255346895348126,29.29879783446514,28.691997038869633,28.209394816212644
11,peppers256,0,1,0.001510290596557886,0.0008425115254597962,0.0008864062969715843,0.0022738445129801255,0.0007489715315666648,0.0011752228219898376,0.001351450975570933,0.001510290596557887,28.209394816212647,30.744241493179246,30.523671674054714,26.432392359822607,31.255346895348126,29.29879783446514,28.691997038869633,28.209394816212644
12,peppers256,0,2,0.001510290596557886,0.0008425115254597962,0.0008864062969715843,0.0022738445129801255,0.0007489715315666648,0.0011752228219898376,0.001351450975570933,0.001510290596557887,28.209394816212647,30.744241493179246,30.523671674054714,26.432392359822607,31.255346895348126,29.29879783446514,28.691997038869633,28.209394816212644
13,peppers256,0,3,0.001510290596557886,0.0008425115254597962,0.0008864062969715843,0.0022738445129801255,0.0007489715315666648,0.0011752228219898376,0.001351450975570933,0.001510290596557887,28.209394816212647,30.744241493179246,30.523671674054714,26.432392359822607,31.255346895348126,29.29879783446514,28.691997038869633,28.209394816212644
14,peppers256,0,4,0.001510290596557886,0.0008425115254597962,0.0008864062969715843,0.0022738445129801255,0.0007489715315666648,0.0011752228219898376,0.001351450975570933,0.001510290596557887,28.209394816212647,30.744241493179246,30.523671674054714,26.432392359822607,31.255346895348126,29.29879783446514,28.691997038869633,28.209394816212644
