,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,stjerten256,0.025,0,0.008319029789000091,0.008206745628128098,0.008302102644075278,0.007151874990530765,0.008199716584184504,0.008324195042849473,0,0,20.799273205666186,20.858290275262323,20.808119014706385,21.455800852911594,20.862011583543207,20.796577524583817,0,0
1,stjerten256,0.025,1,0.008955832568798297,0.008837505770110294,0.008938708488940924,0.007714416868243909,0.008830299073407696,0.0089609237474772,0,0,20.478940342451622,20.536702896390334,20.487252257952363,21.126968966229008,20.540245870531145,20.476472182671905,0,0
2,stjerten256,0.025,2,0.008554808405420762,0.008437972632802066,0.008538014136586143,0.007364764537300266,0.008433836553816104,0.008559925471503702,0,0,20.67789712528526,20.737618875156834,20.686431304601264,21.328411336531055,20.739748197858905,20.67530016567659,0,0
3,stjerten256,0.025,3,0.008101218622519975,0.007992323787833808,0.008084799275249488,0.006978511709740363,0.00798530881937372,0.00810632554496054,0,0,20.91449647636348,20.973269301347912,20.92330758037564,21.56237188432103,20.977082835384646,20.91175959249517,0,0
4,stjerten256,0.025,4,0.008470420773334795,0.008357640261976551,0.008453545162085139,0.0072878059452437674,0.008349179160680262,0.00847552242472364,0,0,20.720950152893035,20.779163261333856,20.72961122831885,21.37403199980152,20.783562195475668,20.718335227199248,0,0
5,stjerten256,0.05,0,0.016810342598369676,0.016570743847785348,0.016777260141118012,0.01400476032714963,0.016558818331265684,0.016824954643573323,0,0,17.744234354561105,17.806579960020432,17.75278961430372,18.537243191493772,17.80970658524659,17.74046097866088,0,0
6,stjerten256,0.05,1,0.01793605665490021,0.017683342358103083,0.017902347796037978,0.014973252187574983,0.017672594366886705,0.017942521885618873,0,0,17.46273032934223,17.524356448381916,17.47090009913894,18.246838607311265,17.526996906450904,17.461165153591153,0,0
7,stjerten256,0.05,2,0.017665567737953653,0.01741075980371716,0.01763201746709652,0.014732925982771976,0.01740534632798775,0.017671893923408632,0,0,17.528724006011526,17.59182275903836,17.536979925957844,18.317109930094844,17.593173307917812,17.527169040071826,0,0
8,stjerten256,0.05,3,0.0164875652296048,0.016261524912157006,0.016456898148635702,0.01381032685586226,0.016249491981948364,0.016504064217536016,0,0,17.82843473246859,17.888387311968895,17.836520186910505,18.597960426366097,17.89160212093435,17.824090951859425,0,0
9,stjerten256,0.05,4,0.017349024951341375,0.017099236158248928,0.017315700489224133,0.014465227180495168,0.017093605597822668,0.017355550027738052,0,0,17.607249283746285,17.670232895883636,17.615599348132694,18.39674741244434,17.671663207738206,17.60561618222686,0,0
10,stjerten256,0.075,0,0.02548175163149758,0.024979124921795326,0.0254168163337605,0.020279057675628768,0.0250291496460267,0.025504629007753535,0,0,15.937707216370478,16.02422780064859,15.948788493473334,16.929522296041277,16.01553905098595,15.93380989366956,0,0
11,stjerten256,0.075,1,0.02671078094021378,0.026182583326286542,0.026647875242222844,0.02140115707421662,0.026254068440222936,0.026732863113302266,0,0,15.73313414372205,15.819875056461651,15.743374135554351,16.695627454656307,15.808033869540811,15.729545254290445,0,0
12,stjerten256,0.075,2,0.02578916300596217,0.025274808931881856,0.025727407339255083,0.020658292093166646,0.025347952193650856,0.02581103069156214,0,0,15.8856275277446,15.973121188286735,15.896039772948177,16.849055862613945,15.960571206273254,15.881946527703285,0,0
13,stjerten256,0.075,3,0.024938728817739165,0.024485007200010907,0.02488040424600646,0.020045584631080873,0.024516989605108598,0.024959414281805155,0,0,16.03125687245254,16.110997639380013,16.041425676957,16.9798127299541,16.10532857079922,16.02765610382427,0,0
14,stjerten256,0.075,4,0.02565350063604803,0.025136055085209053,0.02559170055265324,0.020542347735736932,0.025214002508252408,0.02567557929166249,0,0,15.908533633714727,15.997028805545748,15.919008545545823,16.873499234257427,15.983582082992411,15.904797490808573,0,0
15,baboon256,0.025,0,0.007203822120280472,0.00643361778122834,0.0066510905920641634,0.00686430931032657,0.006372639481725163,0.007857509473260298,0,0,21.42437019496924,21.91544743936719,21.77107136759801,21.634031551212622,21.95680650094768,21.04715086710994,0,0
16,baboon256,0.025,1,0.007018962628267908,0.006237271123787505,0.006474367659938213,0.006682718741622621,0.006201091122694799,0.0076493020516969455,0,0,21.53727069937158,22.05005377480752,21.888026419509572,21.750468168250897,22.07531886812578,21.163781895424446,0,0
17,baboon256,0.025,2,0.007049650854502536,0.0062703805657910155,0.006511538672110476,0.00674774076990797,0.006240670186090747,0.007679121625608186,0,0,21.518323916210523,22.027060999017603,21.863163758175425,21.7084161019095,22.047687688925564,21.146884537924375,0,0
18,baboon256,0.025,3,0.006957642324751525,0.0062077757207332825,0.006427624198482429,0.006744673827976876,0.006165918922242584,0.007584498421506333,0,0,21.57537901023812,22.0706398198947,21.919495229006664,21.710390479394373,22.100021902572813,21.20073134715714,0,0
19,baboon256,0.025,4,0.006698632940330658,0.00595323003283566,0.006165122806619327,0.006637444555702499,0.005913493801864197,0.007337090758632116,0,0,21.74013819246731,22.25247335983262,22.100582680210614,21.77999093669876,22.28155854051705,21.34476108739138,0,0
20,baboon256,0.05,0,0.013850501560727098,0.0117930806534656,0.01251633151009485,0.007869474752290787,0.011749877701178192,0.01458483841399222,0,0,18.58534499443426,19.283727312885127,19.025229425617805,21.040542536376627,19.299666537309573,18.3609837808152,0,0
21,baboon256,0.05,1,0.014079502834593948,0.012043694300234938,0.012738221825402763,0.007856057437827666,0.011964309041585729,0.014800400631976754,0,0,18.514126804215014,19.192402765241084,18.948911925119415,21.04795349961379,19.221123775429312,18.297265285305926,0,0
22,baboon256,0.05,2,0.01405280485996598,0.012029384458762261,0.012705176537732345,0.007939412005071521,0.011932107249019412,0.014788561492457079,0,0,18.522369843972488,19.19756594854863,18.960192960736396,21.002116603447824,19.232828517357213,18.30074068482595,0,0
23,baboon256,0.05,3,0.013516450189752319,0.01156835362276799,0.012254255227541533,0.007839361713889386,0.011513721809515213,0.014241365294535374,0,0,18.69137351695216,19.367284442828158,19.11713078569219,21.05719296425317,19.3878426802419,18.46448373658437,0,0
24,baboon256,0.05,4,0.013876638495432914,0.011803361892295932,0.012528946212862126,0.007860329746671479,0.011764686876877562,0.014615319350725494,0,0,18.57715725501666,19.279942771579766,19.020854551977706,21.04559234602324,19.294196273025715,18.351916906902176,0,0
25,baboon256,0.075,0,0.020916834448130237,0.01721043786511523,0.018345117966524067,0.008724766670894479,0.017124959015437563,0.02164952999371321,0,0,16.795040409201384,17.642080802834624,17.364794912099832,20.59246178683737,17.6637045921601,16.645515276409856,0,0
26,baboon256,0.075,1,0.02087339358279861,0.017299718220849896,0.018343598299221553,0.008721414871322216,0.0171472228426293,0.021599074778645536,0,0,16.804069378789187,17.619609706357494,17.36515468654351,20.594130539478822,17.658062080868824,16.655648519571635,0,0
27,baboon256,0.075,2,0.020814158250002317,0.017248280074904667,0.018334905573464014,0.008801689938049202,0.017132003865502423,0.021539909694259056,0,0,16.816411478216924,17.632542044294603,17.367213223561805,20.554339346331155,17.661918362853804,16.667561218071732,0,0
28,baboon256,0.075,3,0.020094527647439724,0.01666512669263778,0.01768692241279565,0.008678668326037014,0.016515169059942252,0.020833583948534212,0,0,16.969221981070042,17.781913803710275,17.523477292959544,20.615469088122556,17.821169762308635,16.812360130486667,0,0
29,baboon256,0.075,4,0.020411734641086587,0.016827289594295084,0.017921305025882135,0.008664951647502013,0.016761985762471267,0.021136285985095125,0,0,16.90120086266757,17.739858310851602,17.466303682842188,20.62233856410151,17.75674532567449,16.74971323456438,0,0
30,peppers256,0.025,0,0.00743733230575118,0.007328149022476423,0.007420215613995933,0.006305084083208574,0.007312454386800671,0.007447867492024158,0,0,21.28582813466145,21.350057076015148,21.295834749624603,22.00309117397004,21.359368299179756,21.279680586640175,0,0
31,peppers256,0.025,1,0.007610181769573914,0.007485785000164948,0.007592953729892018,0.0064654840823028135,0.007483514443814074,0.007620686169909444,0,0,21.18604969960024,21.257626504493352,21.195892466272596,21.89398953165274,21.258943987793476,21.180059228350846,0,0
32,peppers256,0.025,2,0.007741369755667515,0.007641487938178808,0.007724237068302057,0.00658169953369363,0.007614703674674205,0.007751744184328218,0,0,21.111821885811715,21.16822068070573,21.121444055457445,21.81661947905726,21.183469925193812,21.10600567893284,0,0
33,peppers256,0.025,3,0.007498570174548315,0.007388645579553557,0.007481712159015685,0.006383195035551949,0.007374546930946138,0.0075090061189572324,0,0,21.250215398753323,21.314351652907146,21.25999004258077,21.94961885701803,21.322646562222353,21.244175417730226,0,0
34,peppers256,0.025,4,0.007620696229509102,0.0074953219858334965,0.007603450624638488,0.006473803842603314,0.007493354141273937,0.007631180575929165,0,0,21.18005349549997,21.252097058888,21.189892699374845,21.88840463933382,21.253237418491643,21.174082696532892,0,0
35,peppers256,0.05,0,0.014638621324245931,0.014400560411120866,0.014604182530847502,0.01193540558014144,0.014379406065635753,0.01465986837202332,0,0,18.344998235144338,18.416206066046406,18.355227476447663,19.231628185319973,18.42259051904737,18.33869929119214,0,0
36,peppers256,0.05,1,0.01586919032718014,0.015598018523683118,0.015832243392559293,0.01294041364821937,0.015588703952624416,0.01587838884165838,0,0,17.99445231115864,18.06930568240875,18.004575422457656,18.88051840957283,18.071899906239388,17.99193566938879,0,0
37,peppers256,0.05,2,0.015376245706831292,0.015110033111091456,0.015339829481217902,0.012512442318227485,0.015104388515799531,0.01539865221874039,0,0,18.13149689751726,18.20734583976755,18.141794680127045,19.026579115852126,18.208968519590222,18.12517289525814,0,0
38,peppers256,0.05,3,0.015062758286832026,0.014820432093712681,0.015028795360978965,0.012354344201362135,0.014802845308976317,0.015076773493947529,0,0,18.220954930049295,18.291391341988312,18.230758290635464,19.08180303057428,18.296547992522914,18.216915897461806,0,0
39,peppers256,0.05,4,0.01567334109029322,0.015386387009584255,0.015636771920886434,0.012793091632639673,0.015395872420026139,0.015695278985219354,0,0,18.0483841499216,18.128633480705656,18.05852898440187,18.930244893959618,18.125956964023505,18.042309602656616,0,0
40,peppers256,0.075,0,0.02231713414853141,0.021882622546137723,0.0222507906945709,0.017366620342738316,0.021865720311722903,0.02234234989507369,0,0,16.513615760153467,16.599006307360636,16.526545515060796,17.602846898608266,16.602362113329,16.50871151149111,0,0
41,peppers256,0.075,1,0.023129502029619886,0.022642361075191055,0.02305900422711004,0.01792705755307301,0.022655731119035002,0.02315654013774531,0,0,16.358337173424925,16.450782882407402,16.371594510746583,17.464909872549214,16.448219182193295,16.353263288536187,0,0
42,peppers256,0.075,2,0.022529505746643523,0.022092846581361732,0.022463111775247912,0.01754624594575313,0.02207929848809992,0.0225550252569086,0,0,16.472483357444283,16.55748323289685,16.48530081858649,17.558157874284515,16.560147292937025,16.46756682247056,0,0
43,peppers256,0.075,3,0.022554432310679905,0.02209094973533815,0.02248853400740549,0.017617411504283056,0.022098774326699204,0.022579587174199264,0,0,16.46768099510268,16.55785612514706,16.480388546242033,17.54057901371666,16.55631813098263,16.462840026061887,0,0
44,peppers256,0.075,4,0.022971614989650797,0.022507600412814063,0.022905503907349446,0.017958607918979023,0.022515364889984978,0.022996666934689356,0,0,16.388084712203746,16.47670803667784,16.400601495646487,17.45727331173015,16.475210103522645,16.38335104711431,0,0
