,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
26,baboon256,0.2,1,0.034979784510685535,0.013226850658610389,0.01320884311360164,0.018196657725067025,0.012430266906425331,0.01596618303875964,0.01243026690306905,0.01596618303875964,14.56182870274965,18.78543549947443,18.791352180691064,17.400083738202778,19.05519545956649,17.967988962181916,19.055195460739125,17.967988962181916
27,baboon256,0.2,2,0.0349839457088724,0.0128641174661547,0.013201715041408555,0.018177416471929636,0.012691880578823776,0.015962487491545604,0.012691880578823776,0.015962487491545604,14.561312096386004,18.90620002903003,18.79369645715585,17.404678423305494,18.96474022941138,17.96899430048331,18.96474022941138,17.96899430048331
28,baboon256,0.2,3,0.034857300581480094,0.013051779931942545,0.013051051503850166,0.018076476449807897,0.01231249792486422,0.015907929739529755,0.01231249792486422,0.015907929739529755,14.577062485501976,18.843302575281054,18.843544964542037,17.42886220295277,19.096538296898725,17.983863358279926,19.096538296898725,17.983863358279926
29,baboon256,0.2,4,0.03511364970378473,0.013079252679953393,0.013181618961116809,0.01818517388912563,0.012662198328673832,0.016031101101471566,0.012662198328398239,0.016031101101471566,14.545240277309809,18.834170699448187,18.80031246593292,17.402825418060434,18.974908883841188,17.950366469615133,18.97490888393571,17.950366469615133
30,peppers256,0.05,0,0.0024146413169888804,0.0012024887102719134,0.0012135334439303598,0.004795288457434673,0.0011661938043263278,0.0014515003800629513,0.0011661938042674422,0.0014515003800629513,26.17147372416254,29.199189923675416,29.15948250387452,23.191852630075754,29.33229270198489,28.381828461159998,29.332292702204185,28.381828461159998
31,peppers256,0.05,1,0.0024123188804352543,0.001204268125767668,0.0012130840506105996,0.004811823089529176,0.001171120991970925,0.001458826321090793,0.001171120991970925,0.001458826321090793,26.175652840692976,29.19276808279763,29.16109107252324,23.17690348217819,29.313982343632603,28.359964094648063,29.313982343632603,28.359964094648063
32,peppers256,0.05,2,0.002416771588809123,0.0011967037891906416,0.0012151246768041114,0.004825241044555995,0.001172500549872035,0.0014551781025676676,0.0011725005499896954,0.0014551781025676676,26.167643932031428,29.220133338372307,29.15379159374206,23.164809866298736,29.30886944940099,28.370838491325756,29.308869448965176,28.370838491325756
33,peppers256,0.05,3,0.0024044832551622266,0.001182833480159257,0.0012028975893296663,0.004821600804013845,0.00116540731621652,0.0014374237435015407,0.0011654073162219276,0.0014374237435015407,26.189782430093743,29.27076391245484,29.197713454633522,23.168087491204613,29.335222598150384,28.42415185702636,29.335222598130237,28.42415185702636
34,peppers256,0.05,4,0.0024208437543285087,0.0012057512548995129,0.0012208656787532368,0.004789935810998423,0.001173731272166608,0.0014599115562570454,0.001173731272166611,0.0014599115562570454,26.160332398117564,29.18742277408858,29.13332115076575,23.19670306442633,29.304313241908698,28.356734536628156,29.304313241908687,28.356734536628156
35,peppers256,0.1,0,0.009312569997449118,0.0035740602818938537,0.0035264957569965676,0.011289535594488712,0.0034018494911545022,0.004456166488070096,0.0034018494911545022,0.004456166488070096,20.309304498794468,24.468381267399785,24.52656634352794,19.47323922813667,24.682849048936554,23.51038591734815,24.682849048936554,23.51038591734815
36,peppers256,0.1,1,0.009306143725438911,0.0036362431566930287,0.0035316443344947167,0.011345346142097533,0.00343655968852583,0.004448871535353745,0.00343655968852583,0.004448871535353745,20.312302444437336,24.393470830740704,24.520230399030645,19.451822494212074,24.638761085649662,23.51750134663844,24.638761085649662,23.51750134663844
37,peppers256,0.1,2,0.009315230075938175,0.003579074435348584,0.0034994006488115272,0.01145873562914748,0.0035104400202538803,0.004432125137414947,0.0035104400202538803,0.004432125137414947,20.30806414039194,24.462292693314293,24.560063319935207,19.408633003073643,24.54638442966951,23.533879861583337,24.54638442966951,23.533879861583337
38,peppers256,0.1,3,0.00928210993113531,0.003544729221674526,0.003483603069968786,0.011339358612149473,0.003472802130665797,0.004384545725457608,0.003472802130665797,0.004384545725457608,20.323532923915913,24.504169345356498,24.579713353930877,19.45411509736052,24.593199607168934,23.580753964021696,24.593199607168934,23.580753964021696
39,peppers256,0.1,4,0.009342063811637,0.00352422444534478,0.0035318632336289336,0.011359044885404313,0.003426127484934177,0.004448497961461882,0.003426127484934177,0.004448497961461882,20.295571705584926,24.529364407052988,24.519961222038344,19.446581843324893,24.651964811331023,23.517866041124766,24.651964811331023,23.517866041124766
40,peppers256,0.2,0,0.032653656663028933,0.011024207702214685,0.010889933523240504,0.02308296894333516,0.010210734001321312,0.012846829820611463,0.010210734001321312,0.012846829820611463,14.860681779523443,19.576526130093843,19.629747713533106,16.367083327440955,19.90943037416934,18.912040288521233,19.90943037416934,18.912040288521233
41,peppers256,0.2,1,0.032637485680179275,0.011294130944482247,0.010991885987219329,0.0232022747051009,0.010360416279627652,0.013072889395671708,0.010360416279627652,0.013072889395671708,14.862833057173097,19.471471813471112,19.589277849586793,16.344694356502117,19.846227943675082,18.836284131913384,19.846227943675082,18.836284131913384
42,peppers256,0.2,2,0.03258929590749402,0.011046636795164468,0.010826069580965695,0.023230988680496514,0.010346641253322906,0.012694008167901458,0.010346641253322906,0.012694008167901458,14.869250223760126,19.56769925021931,19.655291859524823,16.33932306801272,19.852006088430976,18.964012265771757,19.852006088430976,18.964012265771757
43,peppers256,0.2,3,0.03257557812954679,0.011130869045151962,0.010825839244369593,0.02308657443405639,0.010208596278164608,0.01281965280396341,0.010208596278164608,0.01281965280396341,14.87107867979338,19.53470926700332,19.65538426145897,16.366405025420438,19.910339709942335,18.921237367021217,19.910339709942335,18.921237367021217
44,peppers256,0.2,4,0.03274410680438161,0.010852348372114054,0.010914877714701655,0.023151561562706726,0.010290515076808093,0.012974335466048958,0.010290515076808093,0.012974335466048958,14.848668517833241,19.644762733643326,19.619811255643505,16.354197106851316,19.87562886713072,18.86914877087894,19.87562886713072,18.86914877087894
