8.406862745097942735e-03,9.809607843137056402e-03,-3.082549019607527373e-03
-3.434215686274555424e-03,1.464088235294116677e-02,3.434215686274524199e-03
-4.766274509803603010e-03,7.285098039215389017e-03,-5.580392156864883921e-04
-6.499999999998173905e-05,6.375392156862690063e-03,-1.352656862745109032e-02
1.176470588235267734e-02,-3.504901960784283666e-03,-1.819411764706028913e-03
2.037156862745082009e-03,-2.453823529411749624e-03,6.658137254901570073e-03
-6.862745098039413350e-03,5.612745098039138153e-03,-4.223529411762853153e-04
-6.862745098038969260e-03,8.265490196078162724e-03,-8.406862745097996512e-03
3.220196078431714071e-03,-7.013725490194512319e-04,1.400784313725302000e-03
-9.841176470588575143e-04,-1.064666666666655263e-02,1.260745098039210178e-02
9.097058823523962445e-04,2.870490196078405096e-03,4.972647058823786298e-03
-2.220446049250313081e-16,7.426470588235221937e-03,-1.148941176470646627e-02
-2.245490196078669953e-03,5.180980392157035971e-03,-1.037137254901988881e-02
5.953039215686573016e-03,-4.133627450980531526e-03,4.133627450980531526e-03
-9.874607843136873342e-03,4.550294117647186998e-03,1.211813725490208660e-02
-7.430196078431539064e-03,5.744705882352841089e-03,-4.203921568628420612e-04
1.079081372549015594e-01,-2.261970588235277801e-02,2.317774509803942340e-02
5.266451960784311881e-01,-1.469975490196077927e-01,-1.198218627450979568e-01
8.196568627450995237e-03,-1.015735294117645938e-02,-1.183539215686281280e-02
-1.613950980392175882e-02,1.996127450980404033e-02,6.094411764705922815e-03
-7.317205882352939561e-02,2.234833333333342831e-02,1.379049019607837649e-02
-2.877708823529411264e-01,3.974216666666667841e-01,-1.971161764705882946e-01
-3.594060784313728441e-01,4.399396078431376256e-01,2.610727450980392939e-01
-2.332107843137287695e-02,3.956539215686279143e-02,1.752450980392301211e-03
-2.752941176469292373e-04,9.662549019608220741e-03,-1.685490196078568738e-03
1.099833333333366525e-02,1.752450980392298609e-03,1.351715686274527345e-02
-1.541098039215715865e-02,2.243529411764744012e-03,1.247549019607824272e-02
6.581764705882120481e-03,-3.921568627450939572e-03,-5.882352941176486986e-03
1.365852941176481927e-02,-1.128107843137243077e-02,-1.464460784313719593e-02
1.332058823529491676e-03,2.031470588234993331e-03,7.913823529411636443e-03
-1.526960784313713404e-02,1.358411764705868933e-02,1.386686274509804119e-02
0.000000000000000000e+00,8.125882352941230999e-03,-7.285098039215860861e-03
1.177039215686259688e-02,2.031294117647049202e-02,-1.162901960784292789e-02
1.848980392156840402e-02,4.665156862745090116e-02,8.127843137254987804e-03
-9.037549019607293843e-03,3.957676470588235990e-02,-9.595588235293862900e-03
-6.375392156862780269e-03,5.218421568627461954e-02,6.516764705882048536e-03
1.856049019607852735e-02,3.089460784313707159e-02,-1.534225490196045906e-02
4.293460784313740675e-02,9.616990196078417652e-02,-1.043460784313696155e-02
-4.546568627450842115e-03,5.078343137254931472e-02,-1.335784313725486144e-03
-7.147450980391711894e-03,1.665725490196102998e-02,-3.073137254902024926e-03
1.204941176470586406e-02,4.730196078431343765e-03,4.064901960783901327e-03
-1.596725490196071462e-02,1.641019607843118358e-02,1.802352941176196127e-03
-8.229607843137198842e-03,4.871980392156873008e-02,-2.075411764705888118e-02
2.108880392156862182e-01,2.686707843137257634e-01,-1.532050980392154482e-01
-3.101960784308577246e-04,2.656770588235295438e-01,2.668531372549016734e-01
-1.049980392156861786e-01,9.563588235294118167e-02,-5.952294117647072280e-02
2.113268627450981541e-01,-8.885176470588260211e-02,-1.668176470588244448e-02
-2.458764705882354740e-02,7.178352941176478763e-02,-3.154411764705879195e-02
1.653223529411766979e-01,5.698098039215696020e-02,3.447431372549035478e-02
1.550278431372549282e-01,-3.459803921568620211e-02,4.460607843137261164e-02
-2.327264705882352569e-01,-1.046666666666665538e-02,7.140999999999994574e-02
1.607991176470590089e-01,2.526514705882354495e-01,-1.899636274509803324e-01
2.077513725490195418e-01,3.545009803921569391e-01,2.242419607843137153e-01
-1.695470588235292730e-02,-5.637745098039213809e-02,2.543549019607843978e-02
-8.168627450980403548e-03,-5.415333333333335886e-02,1.383686274509808231e-02
-5.885107843137249439e-02,9.561862745098074351e-03,-7.191480392156865409e-02
1.636235294117655004e-02,1.113329411764706345e-01,6.017000000000008453e-02
-3.921410784313722475e-01,2.040804901960786288e-01,8.320382352941171900e-02
3.114262745098039797e-01,-6.734509803921744781e-03,-5.471686274509791892e-02
2.298238235294121079e-01,-7.299872549019582879e-02,1.620879411764706846e-01
2.388156862745094422e-02,2.288686274509812296e-02,-3.674627450980395144e-02
-2.968602941176470278e-01,1.034750000000001224e-01,1.337565686274510002e-01
-7.036205882352941643e-02,8.220578431372568828e-02,5.444215686274636590e-03
1.992383333333334061e-01,9.166656862745103940e-02,1.042774509803912064e-02
-6.306862745095731526e-04,-4.552254901960473693e-03,-2.174803921568426932e-03
-9.097058823532844229e-04,2.870490196078248103e-03,-1.051078431372533392e-03
-6.696078431356333738e-05,6.660098039215484739e-03,3.296568627451034860e-03
-2.453823529412035853e-03,8.194803921568403690e-03,-6.344117647061921217e-04
-8.544509803921407354e-03,7.569803921568341552e-03,-8.403137254901965614e-03
1.960784313725705275e-03,4.479607843137113979e-03,-5.882352941176329994e-03
1.611078431372314768e-03,1.324411764705598054e-03,2.310490196078630442e-03
-1.194411764706249102e-03,-3.713235294117532906e-03,1.015362745098019430e-02
7.068627450923514743e-05,-7.068627450960247513e-05,-2.031470588235464742e-03
3.155196078431066198e-03,5.257352941176268724e-03,-1.743872549019605603e-02
8.339901960784379398e-03,-6.513039215686335093e-03,1.330098039215855867e-03
-4.831274509803806794e-03,-4.555980392156974701e-03,8.752843137255049075e-03
-3.569901960784660488e-03,6.500000000012962423e-05,6.799509803921717846e-03
2.524509803921937134e-03,-4.223529411764423078e-04,-4.626666666666890727e-03
1.814382352941135146e-02,-1.188725490196022513e-03,-1.631696078431344593e-02
6.587450980392262068e-03,-9.803921568627741411e-04,3.499215686274339838e-03
1.026545098039215453e-01,5.392156862745131618e-02,-2.647058823529395422e-02
4.862331372549020259e-01,1.488933333333333220e-01,1.302601960784314783e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.885000000000027320e-03,2.031470588235346781e-03,-2.031470588235346781e-03
-1.504421568627445360e-02,2.655245098039219626e-02,-1.015931372549021793e-02
-1.567088235294122889e-02,5.694284313725497815e-02,-1.295343137254899649e-02
-1.602166666666667849e-01,1.637215686274509086e-01,-1.044739215686274897e-01
-3.636622549019608019e-01,5.901459803921567104e-01,1.378779411764703144e-01
-6.337009803921578310e-02,8.929578431372565961e-02,3.942401960784326642e-02
-1.064666666666691519e-02,2.927980392156857847e-02,-2.353882352941176481e-02
-6.165098039215610726e-03,-5.580392156860175231e-04,-4.166666666668124644e-04
6.446078431372903594e-03,4.223529411762861827e-04,1.583333333333337631e-02
-2.306764705881647615e-03,4.195794117647059368e-02,1.856245098039210895e-02
1.267813725490185561e-02,3.145264705882371697e-02,-2.374343137254898706e-02
-1.884147058823537613e-02,4.167892156862743058e-02,-5.674019607843080321e-03
1.188725490196329559e-03,5.820421568627459630e-02,1.408088235294107857e-02
5.554205882352936108e-02,9.462382352941184349e-02,-2.696362745098063174e-02
8.019892156862762356e-02,2.428214705882356661e-01,-1.225205882352940756e-02
4.342196078431381778e-02,2.527054901960785194e-01,-8.819803921568780680e-03
-1.018345098039215024e-01,2.372888235294118298e-01,3.291294117647038109e-02
2.430147058823539652e-02,2.768561764705881889e-01,7.640490196078431051e-03
5.014137254901984697e-02,3.193684313725492219e-01,4.901960784314013386e-03
3.004617647058882568e-02,2.919881372549021359e-01,4.769323529411792495e-02
-1.012821568627451096e-01,1.364537254901960761e-01,5.293921568627461827e-02
2.648372549019595290e-02,4.808647058823523751e-02,-3.376882352941166371e-02
1.147538235294118802e-01,2.985283333333333400e-01,-7.461813725490211435e-02
1.418250980392157246e-01,3.027578431372547896e-01,-4.939607843137461263e-03
2.975135294117647877e-01,1.926823529411747504e-02,8.594235294117659463e-02
-2.857509803921571834e-01,3.708509803921578030e-02,-6.854078431372548352e-02
2.173836274509802768e-01,-1.017959803921568845e-01,-3.833401960784320328e-02
-2.291153921568629404e-01,3.210617647058822827e-02,1.380099019607842203e-01
8.910225490196088671e-02,-1.635589215686274189e-01,-1.038302941176470762e-01
-3.272480392156884577e-02,7.195000000000010415e-03,-4.787774509803917333e-02
1.631464705882355037e-01,2.730019607843146845e-02,1.012927450980390803e-01
1.571914705882352381e-01,4.208179411764706446e-01,-2.462281372549020297e-01
7.444009803921575186e-02,3.773029411764713958e-02,1.724767647058823850e-01
-3.389411764705863028e-03,-6.177392156862752254e-02,-1.115588235294121683e-02
-6.789607843137368537e-03,-4.799411764705879824e-02,-1.449843137254902548e-02
1.771323529411772402e-02,-2.168754901960788170e-02,-4.206960784313738128e-03
-1.735294117647057099e-03,-1.343156862745100225e-02,-1.461803921568635353e-02
-9.336764705882349968e-03,-2.608950980392161709e-02,2.568754901960790607e-02
-3.601537254901960861e-01,7.875254901960790366e-02,-1.098043137254901269e-01
-6.515460784313731324e-02,7.011794117647054958e-02,2.101446078431375153e-01
-3.271393137254907657e-01,1.954414705882354664e-01,4.492323529411744454e-02
9.794892156862733401e-02,1.099509803921545036e-03,-6.748137254901834421e-03
-3.468395098039216418e-01,-2.891715686274505537e-02,-6.207480392156901339e-02
9.225392156862755044e-02,-1.956786274509803580e-01,6.247843137254752155e-03
-1.644715686274511590e-02,-5.469931372549016041e-02,-9.123774509803925237e-02
-3.713235294117822605e-03,-1.905196078431391866e-03,5.532647058823561385e-03
-3.707549019608125107e-03,-1.758137254901928886e-03,5.251666666666638880e-03
-5.674019607843083790e-03,3.147745098039299305e-03,-5.249901960784052538e-03
-6.019999999999914309e-03,-5.617647058825184225e-04,-9.108235294117448394e-03
1.274509803921564099e-02,-7.428235294117652154e-03,1.092568627450987706e-02
-1.429117647058797402e-02,3.635098039215714245e-03,7.422745098039350634e-03
-1.218705882352955072e-02,-9.878431372548329009e-04,-1.036764705882370179e-02
7.013725490194744339e-04,-1.824901960784173875e-03,-9.947254901960859291e-03
5.465686274509495846e-03,2.381372549019718232e-03,1.685490196078411529e-03
-3.504901960784234660e-03,2.798039215686373704e-03,1.877450980392154217e-02
-2.807254901960876126e-03,1.162156862745102569e-02,4.202549019608018202e-03
3.082549019607361274e-03,9.802156862745154201e-03,-5.601372549019564481e-03
9.591862745097934351e-03,-2.455588235294335966e-03,-2.031470588235464309e-03
-9.176960784313736852e-03,6.092647058823336473e-03,8.336176470588551463e-03
5.532647058823725317e-03,-3.999901960784086122e-03,9.178921568627365288e-03
7.980784313725397539e-03,6.302745098039172489e-03,-3.783921568627292373e-03
1.542769607843137436e-01,1.084558823529414330e-02,-3.690519607843154720e-02
3.108136274509805119e-01,3.998774509803938032e-02,3.634147058823542636e-02
-4.760588235294238579e-03,6.862745098039182631e-03,4.901960784313713279e-03
1.267058823529398914e-03,-1.080313725490214885e-02,5.329999999999943290e-03
1.784803921568434149e-03,-2.324578431372541915e-02,8.909313725490211611e-03
-5.398696078431375334e-02,-3.062088235294115404e-02,2.299313725490189503e-03
-2.952549019607841885e-03,6.092039215686284592e-02,-1.105568627450970176e-02
-6.407519607843148446e-02,7.273715686274520587e-02,-3.745754901960789141e-02
-3.661716666666667841e-01,5.510622549019608130e-01,-1.674676470588226662e-02
-1.298914705882352472e-01,3.234812745098040732e-01,7.919774509803913232e-02
-1.146559803921567422e-01,1.265506862745099659e-01,6.827774509803904990e-02
-3.109725490196080244e-02,5.014705882352905875e-02,-1.526960784313726241e-02
1.297115686274512569e-01,3.430235294117642275e-02,-5.154411764705879584e-02
-1.562127450980410615e-02,2.320069607843136539e-01,2.038362745098055984e-02
1.180155882352942331e-01,2.916657843137256956e-01,-6.870186274509818003e-02
5.833990196078464585e-02,3.866242156862743640e-01,9.595588235294105761e-03
1.335567647058824026e-01,3.996426470588236302e-01,4.267549019607741467e-03
1.353799019607844212e-01,2.403685294117648419e-01,4.756127450980408844e-02
-4.552411764705910358e-02,2.494041176470588872e-01,4.622941176470538038e-03
-8.845480392156834792e-02,1.630608823529410556e-01,-7.908284313725488790e-02
6.619421568627426034e-02,2.301783333333334292e-01,5.525186274509785722e-02
3.741333333333318745e-02,4.663647058823529312e-02,-1.583333333333322018e-02
-3.389137254901952723e-02,8.431372549019613971e-02,-1.877450980392177809e-02
-3.052037254901964758e-01,2.952733333333333321e-01,-3.040725490196072300e-02
3.365139215686276941e-01,4.026037254901961848e-01,-1.961352941176464082e-02
4.932558823529409331e-02,2.459151960784315138e-01,2.755558823529410950e-02
-1.922450980391898767e-03,2.124538235294117228e-01,3.527598039215670833e-02
-1.472352941176469088e-02,9.100313725490206951e-02,7.548490196078434800e-02
-1.126973529411765540e-01,-1.001440196078430545e-01,3.420882352941273519e-03
3.094848039215687407e-01,-1.080969607843136338e-01,8.349509803921649487e-03
-1.951500980392160134e-01,8.173186274509820770e-02,-8.784225490196077846e-02
2.540513725490196606e-01,-2.724117647058820271e-02,3.055215686274542417e-02
-2.910724509803923610e-01,1.335242156862744833e-01,2.504607843137565681e-03
4.303759803921569649e-01,5.196202941176473189e-01,-3.289852941176479861e-02
2.691470588235322925e-03,-3.238558823529416597e-02,6.083794117647062238e-02
-4.156333333333334101e-02,-8.939647058823538273e-02,-8.970196078431379172e-03
6.967647058824244510e-04,-3.186656862745102653e-02,-2.891852941176470751e-02
2.068568627450984021e-02,-2.996431372549014996e-02,-1.638019607843138256e-02
4.210294117647173096e-03,1.673598039215683231e-02,2.195098039215748198e-04
2.199009803921564421e-02,-2.652107843137258697e-02,-5.477450980391831981e-04
1.860539215686285441e-02,-3.279166666666663565e-02,4.035196078431370348e-03
-2.854797058823529410e-01,8.367029411764717595e-02,1.308735294117645970e-02
-4.151845098039219639e-01,8.169725490196053097e-02,-5.371176470588066854e-03
