,loss,accuracy,val_loss,val_accuracy,sparsity,j,i
42,0.0002557088737376034,1.0,0.08661999553442001,0.9825999736785889,0.7382719759579264,4,1
43,0.0001742307358654216,1.0,0.08651897311210632,0.9829999804496765,0.7382719759579264,4,1
45,0.00011398844071663916,1.0,0.08716129511594772,0.9825999736785889,0.7382719759579264,4,1
48,9.167595999315381e-05,1.0,0.08694472908973694,0.9829000234603882,0.7382719759579264,4,1
49,7.536047633038834e-05,1.0,0.08763398975133896,0.982699990272522,0.7382719759579264,4,1
50,7.320596341742203e-05,1.0,0.08873122185468674,0.9833999872207642,0.7382719759579264,4,1
51,5.8836765674641356e-05,1.0,0.08910200744867325,0.9836000204086304,0.7382719759579264,4,1
52,5.427900396171026e-05,1.0,0.08935125917196274,0.9830999970436096,0.7382719759579264,4,1
53,4.483160955714993e-05,1.0,0.08927793055772781,0.9832000136375427,0.7382719759579264,4,1
54,4.089613139512949e-05,1.0,0.08962768316268921,0.9829000234603882,0.7382719759579264,4,1
55,3.2612329960102215e-05,1.0,0.09052769094705582,0.9829000234603882,0.7382719759579264,4,1
56,3.1468043744098395e-05,1.0,0.09070233255624771,0.9829000234603882,0.7382719759579264,4,1
57,2.676877011253964e-05,1.0,0.09079761058092117,0.9830999970436096,0.7382719759579264,4,1
58,3.31720984831918e-05,1.0,0.09156013280153275,0.9825999736785889,0.7382719759579264,4,1
59,3.163282235618681e-05,1.0,0.09244538843631744,0.9830999970436096,0.7382719759579264,4,1
64,0.0003834550443571061,1.0,0.08603103458881378,0.9810000061988831,0.816671675432006,4,1
67,0.00025221178657375276,1.0,0.08763211965560913,0.9817000031471252,0.816671675432006,4,1
68,0.0001934231404447928,1.0,0.08805321902036667,0.9815999865531921,0.816671675432006,4,1
71,0.0001503695675637573,1.0,0.09145806729793549,0.9817000031471252,0.816671675432006,4,1
72,0.0001386247604386881,1.0,0.09205711632966995,0.9821000099182129,0.816671675432006,4,1
73,0.00010943353845505044,1.0,0.09186795353889465,0.9825000166893005,0.816671675432006,4,1
74,0.00011240246385568753,1.0,0.0918019711971283,0.983299970626831,0.816671675432006,4,1
75,9.867273911368102e-05,1.0,0.09272407740354538,0.982699990272522,0.816671675432006,4,1
76,9.422165021533147e-05,1.0,0.09329681098461151,0.9825999736785889,0.816671675432006,4,1
77,7.518043275922537e-05,1.0,0.09422485530376434,0.9829000234603882,0.816671675432006,4,1
78,5.986931500956416e-05,1.0,0.09476527571678162,0.9832000136375427,0.816671675432006,4,1
79,5.443465488497168e-05,1.0,0.09523167461156845,0.9835000038146973,0.816671675432006,4,1
88,0.0006964552449062467,1.0,0.10070972889661789,0.9814000129699707,0.8728437265214125,4,1
90,0.0005140884313732386,1.0,0.10289137065410614,0.9811000227928162,0.8728437265214125,4,1
91,0.0004427328531164676,1.0,0.10386329144239426,0.9811999797821045,0.8728437265214125,4,1
94,0.00033115685801021755,1.0,0.10587436705827713,0.9821000099182129,0.8728437265214125,4,1
95,0.0003004349418915808,1.0,0.108383908867836,0.9812999963760376,0.8728437265214125,4,1
96,0.00026790567790158093,1.0,0.11005394160747528,0.9818000197410583,0.8728437265214125,4,1
97,0.00021624502551276237,1.0,0.11086221784353256,0.9818999767303467,0.8728437265214125,4,1
98,0.00018374278442934155,1.0,0.11320952326059341,0.9819999933242798,0.8728437265214125,4,1
117,0.0008911824552342296,1.0,0.12671272456645966,0.9776999950408936,0.910495867768595,4,1
119,0.0006538429297506809,1.0,0.1272280216217041,0.9775000214576721,0.910495867768595,4,1
139,0.0021269808057695627,0.9999333620071411,0.1532401442527771,0.9715999960899353,0.933335837716003,4,1
159,0.00510469451546669,0.9991333484649658,0.15741340816020966,0.9714999794960022,0.9450638617580767,4,1
192,0.0021966532804071903,0.999833345413208,0.1826988011598587,0.9733999967575073,0.9493801652892562,4,1
197,0.00180600315798074,0.999833345413208,0.19067049026489258,0.972100019454956,0.9493801652892562,4,1
199,0.001760172424837947,0.999833345413208,0.19559882581233978,0.9721999764442444,0.9493801652892562,4,1
2,0.00010120355727849528,1.0,0.09324995428323746,0.9850000143051147,0.5,5,1
3,6.62597012706101e-05,1.0,0.09438183903694153,0.9853000044822693,0.5,5,1
4,4.9743423005566e-05,1.0,0.0957648828625679,0.9850999712944031,0.5,5,1
5,3.773926437133923e-05,1.0,0.09659575670957565,0.9854999780654907,0.5,5,1
6,4.762966273119673e-05,1.0,0.09707697480916977,0.9847000241279602,0.5,5,1
7,3.953802661271766e-05,1.0,0.09839355945587158,0.9853000044822693,0.5,5,1
8,2.507574754417874e-05,1.0,0.09906192868947983,0.9850000143051147,0.5,5,1
9,2.06323093152605e-05,1.0,0.098601333796978,0.9851999878883362,0.5,5,1
10,2.1609743271255866e-05,1.0,0.09960047155618668,0.9854999780654907,0.5,5,1
17,4.219921902404167e-05,1.0,0.10985766351222992,0.9837999939918518,0.5,5,1
19,2.9156710297684185e-05,1.0,0.10807337611913681,0.9843000173568726,0.5,5,1
22,0.00014490220928564668,1.0,0.10333473235368729,0.983299970626831,0.6339556724267468,5,1
23,9.807523019844666e-05,1.0,0.10358204692602158,0.983299970626831,0.6339556724267468,5,1
24,7.874197763158008e-05,1.0,0.10384112596511841,0.9836999773979187,0.6339556724267468,5,1
25,5.875255010323599e-05,1.0,0.10416334122419357,0.9836000204086304,0.6339556724267468,5,1
26,5.3694751841248944e-05,1.0,0.10444021970033646,0.9835000038146973,0.6339556724267468,5,1
27,3.8962429243838415e-05,1.0,0.10434535890817642,0.9833999872207642,0.6339556724267468,5,1
28,3.6636829463532194e-05,1.0,0.1042756736278534,0.9833999872207642,0.6339556724267468,5,1
29,3.4436579881003127e-05,1.0,0.10558028519153595,0.9833999872207642,0.6339556724267468,5,1
30,2.828739525284618e-05,1.0,0.10600041598081589,0.9835000038146973,0.6339556724267468,5,1
31,2.5614624973968603e-05,1.0,0.10642901808023453,0.9832000136375427,0.6339556724267468,5,1
32,2.4967694116639905e-05,1.0,0.10646600276231766,0.9833999872207642,0.6339556724267468,5,1
33,2.2338030248647556e-05,1.0,0.10704896599054337,0.9836000204086304,0.6339556724267468,5,1
34,1.9308976334286854e-05,1.0,0.10738227516412735,0.9839000105857849,0.6339556724267468,5,1
36,6.047672650311142e-05,1.0,0.10866733640432358,0.9847000241279602,0.6339556724267468,5,1
37,2.295265585416928e-05,1.0,0.10721735656261444,0.9843999743461609,0.6339556724267468,5,1
38,2.6613752197590657e-05,1.0,0.10611916333436966,0.984499990940094,0.6339556724267468,5,1
39,1.9327464542584494e-05,1.0,0.10887498408555984,0.9843000173568726,0.6339556724267468,5,1
43,0.00019497181347105652,1.0,0.09852233529090881,0.982699990272522,0.7382719759579264,5,1
44,0.0001609272148925811,1.0,0.09861524403095245,0.9829000234603882,0.7382719759579264,5,1
45,0.00010736985132098198,1.0,0.09833133220672607,0.9829000234603882,0.7382719759579264,5,1
46,0.00010065783862955868,1.0,0.09740845859050751,0.9829999804496765,0.7382719759579264,5,1
47,9.436741675017402e-05,1.0,0.09769521653652191,0.9832000136375427,0.7382719759579264,5,1
48,8.773191075306386e-05,1.0,0.09808865189552307,0.9835000038146973,0.7382719759579264,5,1
49,6.789770122850314e-05,1.0,0.09825007617473602,0.9832000136375427,0.7382719759579264,5,1
50,5.98523547523655e-05,1.0,0.098991259932518,0.9829000234603882,0.7382719759579264,5,1
51,5.3383650083560497e-05,1.0,0.09930272400379181,0.9828000068664551,0.7382719759579264,5,1
52,4.350514427642338e-05,1.0,0.0993296280503273,0.983299970626831,0.7382719759579264,5,1
53,5.8772646298166364e-05,1.0,0.10117042064666748,0.9832000136375427,0.7382719759579264,5,1
54,4.920647188555449e-05,1.0,0.1050279513001442,0.9825999736785889,0.7382719759579264,5,1
55,5.0273574743187055e-05,1.0,0.10259589552879333,0.983299970626831,0.7382719759579264,5,1
56,3.445861875661649e-05,1.0,0.10204129666090012,0.9836000204086304,0.7382719759579264,5,1
57,2.7448688342701644e-05,1.0,0.10304910689592361,0.9835000038146973,0.7382719759579264,5,1
66,0.0003532667178660631,1.0,0.10282568633556366,0.9810000061988831,0.816671675432006,5,1
67,0.0003011050575878471,1.0,0.10231179744005203,0.9815999865531921,0.816671675432006,5,1
68,0.00025225605349987745,1.0,0.10267279297113419,0.9814000129699707,0.816671675432006,5,1
69,0.00021493920939974487,1.0,0.1036967858672142,0.9817000031471252,0.816671675432006,5,1
70,0.00019864371279254556,1.0,0.1039058193564415,0.9819999933242798,0.816671675432006,5,1
71,0.0001719183346722275,1.0,0.10453528165817261,0.9824000000953674,0.816671675432006,5,1
73,0.000134465386508964,1.0,0.10568996518850327,0.9822999835014343,0.816671675432006,5,1
74,0.00011987429024884477,1.0,0.10555462539196014,0.9821000099182129,0.816671675432006,5,1
75,0.00011551827628863975,1.0,0.1066102683544159,0.9822999835014343,0.816671675432006,5,1
76,0.00010715724056353793,1.0,0.10852093249559402,0.9821000099182129,0.816671675432006,5,1
78,9.064693585969508e-05,1.0,0.11014635115861893,0.9822999835014343,0.816671675432006,5,1
79,6.289150769589469e-05,1.0,0.11103516817092896,0.9824000000953674,0.816671675432006,5,1
87,0.0008140755235217512,1.0,0.10927107185125351,0.9805999994277954,0.8728437265214125,5,1
88,0.0007136402418836951,1.0,0.11020015925168991,0.980400025844574,0.8728437265214125,5,1
91,0.0004883954534307122,1.0,0.11293064057826996,0.9807000160217285,0.8728437265214125,5,1
92,0.000410007982281968,1.0,0.11372060328722,0.9805999994277954,0.8728437265214125,5,1
93,0.0003432139055803418,1.0,0.11479944735765457,0.9807999730110168,0.8728437265214125,5,1
95,0.0003451604279689491,1.0,0.11757021397352219,0.9811999797821045,0.8728437265214125,5,1
96,0.0002471378829795867,1.0,0.1177954226732254,0.9810000061988831,0.8728437265214125,5,1
98,0.00019961140060331672,1.0,0.11952083557844162,0.9812999963760376,0.8728437265214125,5,1
99,0.00017757138994056731,1.0,0.120728500187397,0.9811000227928162,0.8728437265214125,5,1
113,0.001118957414291799,1.0,0.12473052740097046,0.9782000184059143,0.910495867768595,5,1
118,0.0006217572372406721,1.0,0.13052771985530853,0.9772999882698059,0.910495867768595,5,1
139,0.0029260688461363316,0.9997166395187378,0.14435458183288574,0.9745000004768372,0.933335837716003,5,1
158,0.00535151781514287,0.9991000294685364,0.15281687676906586,0.9726999998092651,0.9450638617580767,5,1
190,0.0018171892734244466,0.9998666644096375,0.19215308129787445,0.9702000021934509,0.9493801652892562,5,1
192,0.0018567299703136086,0.9998666644096375,0.19614392518997192,0.9697999954223633,0.9493801652892562,5,1
14,0.7397444248199463,0.9170166850090027,0.7215067744255066,0.9197999835014343,0.5,1,2
38,0.7398912906646729,0.9172333478927612,0.7213758230209351,0.9196000099182129,0.6339556724267468,1,2
56,0.7412135004997253,0.9174000024795532,0.7230039834976196,0.9203000068664551,0.7382719759579264,1,2
75,0.742084264755249,0.9175166487693787,0.7245630621910095,0.9200000166893005,0.816671675432006,1,2
90,0.7435936331748962,0.9174666404724121,0.7258614897727966,0.9190999865531921,0.8728437265214125,1,2
114,0.7449344992637634,0.9175166487693787,0.727597713470459,0.9211999773979187,0.910495867768595,1,2
131,0.7493277192115784,0.9175833463668823,0.7317379117012024,0.9193999767303467,0.933335837716003,1,2
151,0.750122606754303,0.9169166684150696,0.733441948890686,0.9182000160217285,0.9450638617580767,1,2
182,0.7476575374603271,0.9171333312988281,0.7310024499893188,0.9180999994277954,0.9493801652892562,1,2
1,0.7391274571418762,0.9173166751861572,0.7220017313957214,0.9203000068664551,0.5,2,2
9,0.738814115524292,0.9173166751861572,0.7213963866233826,0.9204000234603882,0.5,2,2
38,0.7391687631607056,0.9176166653633118,0.7217738628387451,0.9204999804496765,0.6339556724267468,2,2
50,0.7407839298248291,0.918066680431366,0.7232481241226196,0.9210000038146973,0.7382719759579264,2,2
68,0.7431503534317017,0.91798335313797,0.7255879640579224,0.9205999970436096,0.816671675432006,2,2
97,0.7435311675071716,0.9178000092506409,0.7263211607933044,0.9207000136375427,0.8728437265214125,2,2
112,0.7450957298278809,0.9178500175476074,0.7278658747673035,0.9204999804496765,0.910495867768595,2,2
135,0.7446815967559814,0.9184166789054871,0.7294931411743164,0.9192000031471252,0.933335837716003,2,2
157,0.7471521496772766,0.918233335018158,0.7317303419113159,0.9199000000953674,0.9450638617580767,2,2
159,0.747028648853302,0.918233335018158,0.7312405705451965,0.919700026512146,0.9450638617580767,2,2
180,0.7470898032188416,0.9186833500862122,0.7318302392959595,0.9200000166893005,0.9493801652892562,2,2
4,0.7394742369651794,0.9172166585922241,0.7220727801322937,0.9207000136375427,0.5,3,2
34,0.7399094104766846,0.9176833629608154,0.722086489200592,0.9212999939918518,0.6339556724267468,3,2
56,0.7409154772758484,0.9178166389465332,0.723334550857544,0.921500027179718,0.7382719759579264,3,2
76,0.7425726056098938,0.9180333614349365,0.7250070571899414,0.9217000007629395,0.816671675432006,3,2
97,0.7462419867515564,0.9178333282470703,0.7286424040794373,0.9200999736785889,0.8728437265214125,3,2
111,0.7515227794647217,0.9173833131790161,0.7321915030479431,0.9211999773979187,0.910495867768595,3,2
137,0.7539768218994141,0.9175166487693787,0.734917163848877,0.9211999773979187,0.933335837716003,3,2
157,0.7530460953712463,0.9178500175476074,0.7341684103012085,0.9214000105857849,0.9450638617580767,3,2
168,0.7525213360786438,0.9176166653633118,0.7334640026092529,0.9210000038146973,0.9493801652892562,3,2
7,0.7395377159118652,0.9173833131790161,0.7211574912071228,0.9211999773979187,0.5,4,2
38,0.7397988438606262,0.9178000092506409,0.7217109799385071,0.9208999872207642,0.6339556724267468,4,2
53,0.7407925724983215,0.9180166721343994,0.7231220006942749,0.9212999939918518,0.7382719759579264,4,2
77,0.7427030801773071,0.9182833433151245,0.7244591116905212,0.9217000007629395,0.816671675432006,4,2
98,0.7463309168815613,0.9172499775886536,0.7288525104522705,0.9204999804496765,0.8728437265214125,4,2
118,0.7490304112434387,0.9170166850090027,0.730506956577301,0.9205999970436096,0.910495867768595,4,2
137,0.7501413822174072,0.9172666668891907,0.7317065596580505,0.9205999970436096,0.933335837716003,4,2
150,0.7496201395988464,0.9173666834831238,0.7310755848884583,0.9205999970436096,0.9450638617580767,4,2
179,0.7486456632614136,0.9181166887283325,0.7296741604804993,0.921500027179718,0.9493801652892562,4,2
0,0.7406134605407715,0.9175833463668823,0.7229586839675903,0.9204999804496765,0.5,5,2
13,0.7395851612091064,0.9175833463668823,0.7225151062011719,0.920799970626831,0.5,5,2
25,0.7404449582099915,0.9177333116531372,0.7228468656539917,0.9211000204086304,0.6339556724267468,5,2
50,0.7410249710083008,0.9180166721343994,0.7233759164810181,0.9211000204086304,0.7382719759579264,5,2
79,0.741916835308075,0.9182999730110168,0.7243742942810059,0.9215999841690063,0.816671675432006,5,2
85,0.7454409003257751,0.9186166524887085,0.7283178567886353,0.921999990940094,0.8728437265214125,5,2
118,0.7458876967430115,0.9180499911308289,0.728718101978302,0.9222000241279602,0.910495867768595,5,2
138,0.7485682964324951,0.9181333184242249,0.7309075593948364,0.9214000105857849,0.933335837716003,5,2
159,0.7493954300880432,0.9175666570663452,0.7312448620796204,0.9212999939918518,0.9450638617580767,5,2
179,0.7490083575248718,0.9180499911308289,0.7300537824630737,0.9215999841690063,0.9493801652892562,5,2
194,0.7482012510299683,0.9180499911308289,0.7294188737869263,0.9214000105857849,0.9493801652892562,5,2
9,2.4146534997271374e-05,1.0,0.11242719739675522,0.9840999841690063,0.5,1,3
10,9.502749890089035e-06,1.0,0.11253058165311813,0.9843000173568726,0.5,1,3
11,7.372916570602683e-06,1.0,0.11259154975414276,0.984499990940094,0.5,1,3
12,6.374189069902059e-06,1.0,0.112591952085495,0.984499990940094,0.5,1,3
13,5.638293714582687e-06,1.0,0.11258263140916824,0.984499990940094,0.5,1,3
14,5.054484518041136e-06,1.0,0.11257906258106232,0.984499990940094,0.5,1,3
15,4.5652518565475475e-06,1.0,0.11259720474481583,0.9843999743461609,0.5,1,3
16,4.147557774558663e-06,1.0,0.11262116581201553,0.9846000075340271,0.5,1,3
17,3.7837410218344303e-06,1.0,0.11266659945249557,0.984499990940094,0.5,1,3
18,3.4627976219780976e-06,1.0,0.11274179816246033,0.9843999743461609,0.5,1,3
19,3.1756173939356813e-06,1.0,0.11284077167510986,0.9843999743461609,0.5,1,3
22,0.00016544730169698596,1.0,0.08518081903457642,0.9839000105857849,0.6339556724267468,1,3
23,6.464479520218447e-05,1.0,0.08544304966926575,0.9839000105857849,0.6339556724267468,1,3
24,4.9825703172245994e-05,1.0,0.08571559190750122,0.984000027179718,0.6339556724267468,1,3
25,4.1578536183806136e-05,1.0,0.08608707040548325,0.9842000007629395,0.6339556724267468,1,3
26,3.565131555660628e-05,1.0,0.08648736774921417,0.9842000007629395,0.6339556724267468,1,3
27,3.1010640668682754e-05,1.0,0.08690769970417023,0.9842000007629395,0.6339556724267468,1,3
28,2.7257621695753187e-05,1.0,0.08733886480331421,0.9843000173568726,0.6339556724267468,1,3
29,2.4115375708788633e-05,1.0,0.08778560161590576,0.9842000007629395,0.6339556724267468,1,3
30,2.1431986169773154e-05,1.0,0.08824460953474045,0.9843000173568726,0.6339556724267468,1,3
31,1.912990046548657e-05,1.0,0.08866581320762634,0.9847000241279602,0.6339556724267468,1,3
32,1.7121161363320425e-05,1.0,0.08909790217876434,0.9847999811172485,0.6339556724267468,1,3
33,1.5364441424026154e-05,1.0,0.08950328081846237,0.9850000143051147,0.6339556724267468,1,3
34,1.3815066267852671e-05,1.0,0.08991513401269913,0.9850999712944031,0.6339556724267468,1,3
35,1.24342141134548e-05,1.0,0.09033428132534027,0.9850000143051147,0.6339556724267468,1,3
36,1.1197069397894666e-05,1.0,0.09080632030963898,0.9850000143051147,0.6339556724267468,1,3
37,1.0091458534589037e-05,1.0,0.09126631170511246,0.9848999977111816,0.6339556724267468,1,3
38,9.096595931623597e-06,1.0,0.09172434359788895,0.9848999977111816,0.6339556724267468,1,3
39,8.205811354855541e-06,1.0,0.09217966347932816,0.9850000143051147,0.6339556724267468,1,3
42,0.00028379884315654635,1.0,0.07073792815208435,0.9843999743461609,0.7382719759579264,1,3
43,0.00017724468489177525,1.0,0.07150465995073318,0.9843000173568726,0.7382719759579264,1,3
44,0.00013920529454480857,1.0,0.07229325920343399,0.9842000007629395,0.7382719759579264,1,3
45,0.00011548437032615766,1.0,0.0730728730559349,0.9840999841690063,0.7382719759579264,1,3
46,9.785647125681862e-05,1.0,0.0738312378525734,0.9843999743461609,0.7382719759579264,1,3
47,8.4042148955632e-05,1.0,0.07455231994390488,0.9843999743461609,0.7382719759579264,1,3
48,7.283320155693218e-05,1.0,0.0752631276845932,0.9843999743461609,0.7382719759579264,1,3
49,6.356838275678456e-05,1.0,0.07597672194242477,0.984499990940094,0.7382719759579264,1,3
50,5.577329284278676e-05,1.0,0.07671871036291122,0.984499990940094,0.7382719759579264,1,3
51,4.9084905185736716e-05,1.0,0.07744444906711578,0.9846000075340271,0.7382719759579264,1,3
52,4.334467666922137e-05,1.0,0.07811356335878372,0.9843999743461609,0.7382719759579264,1,3
53,3.835913958027959e-05,1.0,0.07881088554859161,0.9843000173568726,0.7382719759579264,1,3
54,3.398965418455191e-05,1.0,0.07947234809398651,0.9843999743461609,0.7382719759579264,1,3
55,3.012620800291188e-05,1.0,0.08016403019428253,0.9840999841690063,0.7382719759579264,1,3
56,2.674863389984239e-05,1.0,0.08084860444068909,0.9842000007629395,0.7382719759579264,1,3
57,2.3749989850330167e-05,1.0,0.08152911812067032,0.9842000007629395,0.7382719759579264,1,3
58,2.112910988216754e-05,1.0,0.08219589293003082,0.9842000007629395,0.7382719759579264,1,3
59,1.877469003375154e-05,1.0,0.08290085196495056,0.9842000007629395,0.7382719759579264,1,3
62,0.0006794043583795428,1.0,0.07401648163795471,0.9839000105857849,0.816671675432006,1,3
63,0.0004721612494904548,1.0,0.07529035955667496,0.9837999939918518,0.816671675432006,1,3
64,0.00036909751361235976,1.0,0.07647064328193665,0.9840999841690063,0.816671675432006,1,3
65,0.0003009946085512638,1.0,0.0776534229516983,0.984000027179718,0.816671675432006,1,3
66,0.00025008441298268735,1.0,0.07882137596607208,0.984000027179718,0.816671675432006,1,3
67,0.00021079181169625372,1.0,0.07995980232954025,0.9837999939918518,0.816671675432006,1,3
68,0.0001792833354556933,1.0,0.08113116025924683,0.9837999939918518,0.816671675432006,1,3
69,0.00015360522957053035,1.0,0.08226476609706879,0.9837999939918518,0.816671675432006,1,3
70,0.00013215695798862725,1.0,0.08341174572706223,0.9837999939918518,0.816671675432006,1,3
71,0.00011439274385338649,1.0,0.08451591432094574,0.9839000105857849,0.816671675432006,1,3
72,9.924115147441626e-05,1.0,0.08557890355587006,0.984000027179718,0.816671675432006,1,3
73,8.629974763607606e-05,1.0,0.08667287975549698,0.9837999939918518,0.816671675432006,1,3
74,7.516396726714447e-05,1.0,0.08770347386598587,0.9837999939918518,0.816671675432006,1,3
75,6.552654667757452e-05,1.0,0.08878327906131744,0.9839000105857849,0.816671675432006,1,3
76,5.729133772547357e-05,1.0,0.0897747278213501,0.9837999939918518,0.816671675432006,1,3
77,5.008564767194912e-05,1.0,0.090845987200737,0.9837999939918518,0.816671675432006,1,3
78,4.3835123506141827e-05,1.0,0.09182079881429672,0.9837999939918518,0.816671675432006,1,3
79,3.837764961645007e-05,1.0,0.09286077320575714,0.9837999939918518,0.816671675432006,1,3
83,0.001262788544408977,1.0,0.08182038366794586,0.9817000031471252,0.8728437265214125,1,3
84,0.0009804625296965241,1.0,0.08307837694883347,0.9815000295639038,0.8728437265214125,1,3
85,0.0007896639290265739,1.0,0.08432465046644211,0.9815999865531921,0.8728437265214125,1,3
86,0.000648113782517612,1.0,0.08565636724233627,0.9818999767303467,0.8728437265214125,1,3
87,0.0005415846244432032,1.0,0.08689196407794952,0.9821000099182129,0.8728437265214125,1,3
88,0.0004575617203954607,1.0,0.08806821703910828,0.9822999835014343,0.8728437265214125,1,3
89,0.0003896267444361001,1.0,0.08928142488002777,0.9822999835014343,0.8728437265214125,1,3
90,0.0003335335641168058,1.0,0.09047374129295349,0.982200026512146,0.8728437265214125,1,3
91,0.0002865653077606112,1.0,0.09163565933704376,0.9818999767303467,0.8728437265214125,1,3
92,0.0002476004883646965,1.0,0.09282474219799042,0.9821000099182129,0.8728437265214125,1,3
93,0.00021457170078065246,1.0,0.09397849440574646,0.982200026512146,0.8728437265214125,1,3
94,0.00018625675875227898,1.0,0.09518792480230331,0.9822999835014343,0.8728437265214125,1,3
95,0.0001621376140974462,1.0,0.09636887907981873,0.9824000000953674,0.8728437265214125,1,3
96,0.00014145280874799937,1.0,0.09745398908853531,0.9825000166893005,0.8728437265214125,1,3
97,0.00012343653361313045,1.0,0.09859215468168259,0.9825999736785889,0.8728437265214125,1,3
98,0.00010781030141515657,1.0,0.09975414723157883,0.9828000068664551,0.8728437265214125,1,3
99,9.440103167435154e-05,1.0,0.100954569876194,0.9829999804496765,0.8728437265214125,1,3
107,0.0018452150980010629,1.0,0.08368246257305145,0.982200026512146,0.910495867768595,1,3
108,0.0015691263834014535,1.0,0.08482921123504639,0.9825999736785889,0.910495867768595,1,3
109,0.0013434195425361395,1.0,0.08599014580249786,0.9824000000953674,0.910495867768595,1,3
110,0.0011565854074433446,1.0,0.0872921496629715,0.982699990272522,0.910495867768595,1,3
111,0.001000276068225503,1.0,0.08855614066123962,0.9825999736785889,0.910495867768595,1,3
112,0.0008683337946422398,1.0,0.08983238786458969,0.982699990272522,0.910495867768595,1,3
113,0.0007558927172794938,1.0,0.09113053232431412,0.9828000068664551,0.910495867768595,1,3
114,0.0006591178243979812,1.0,0.09247399121522903,0.982699990272522,0.910495867768595,1,3
115,0.0005757508333772421,1.0,0.0938108041882515,0.982699990272522,0.910495867768595,1,3
116,0.0005037274095229805,1.0,0.09511714428663254,0.982699990272522,0.910495867768595,1,3
117,0.00044173808419145644,1.0,0.09639501571655273,0.9828000068664551,0.910495867768595,1,3
118,0.00038703871541656554,1.0,0.09770609438419342,0.982699990272522,0.910495867768595,1,3
119,0.00033954280661419034,1.0,0.09902641922235489,0.982699990272522,0.910495867768595,1,3
134,0.0015422127908095717,1.0,0.0961553230881691,0.9807999730110168,0.933335837716003,1,3
135,0.0013588510919362307,1.0,0.09743241220712662,0.9807999730110168,0.933335837716003,1,3
136,0.0012005992466583848,1.0,0.09881042689085007,0.9807999730110168,0.933335837716003,1,3
137,0.001059063826687634,1.0,0.10016065835952759,0.9807000160217285,0.933335837716003,1,3
138,0.000938196259085089,1.0,0.10164334625005722,0.9804999828338623,0.933335837716003,1,3
139,0.000828106829430908,1.0,0.10306227952241898,0.9804999828338623,0.933335837716003,1,3
159,0.0026027585845440626,0.9999499917030334,0.10552911460399628,0.9776999950408936,0.9450638617580767,1,3
177,0.0007729287026450038,1.0,0.12616097927093506,0.9779999852180481,0.9493801652892562,1,3
178,0.000700915465131402,1.0,0.12759855389595032,0.9778000116348267,0.9493801652892562,1,3
179,0.000634456577245146,1.0,0.12907087802886963,0.9779999852180481,0.9493801652892562,1,3
180,0.0005752639845013618,1.0,0.13052105903625488,0.9778000116348267,0.9493801652892562,1,3
181,0.0005216501303948462,1.0,0.13207577168941498,0.9779999852180481,0.9493801652892562,1,3
182,0.0004720756260212511,1.0,0.1335134208202362,0.9779999852180481,0.9493801652892562,1,3
183,0.00042733974987640977,1.0,0.13515353202819824,0.9782000184059143,0.9493801652892562,1,3
184,0.000386377505492419,1.0,0.13673187792301178,0.9779999852180481,0.9493801652892562,1,3
185,0.00035017295158468187,1.0,0.1383599191904068,0.9779999852180481,0.9493801652892562,1,3
186,0.0003167521208524704,1.0,0.140024796128273,0.9779999852180481,0.9493801652892562,1,3
187,0.00028624554397538304,1.0,0.14168429374694824,0.9779000282287598,0.9493801652892562,1,3
188,0.0002585040347184986,1.0,0.14325162768363953,0.9779000282287598,0.9493801652892562,1,3
189,0.00023416677140630782,1.0,0.1451019048690796,0.9779000282287598,0.9493801652892562,1,3
190,0.000211084057809785,1.0,0.14689570665359497,0.9782000184059143,0.9493801652892562,1,3
191,0.00019117703777737916,1.0,0.1485653519630432,0.9782000184059143,0.9493801652892562,1,3
192,0.0001725772744975984,1.0,0.15023934841156006,0.9785000085830688,0.9493801652892562,1,3
193,0.00015561308828182518,1.0,0.15206459164619446,0.9785000085830688,0.9493801652892562,1,3
194,0.00014066591393202543,1.0,0.15383246541023254,0.9782999753952026,0.9493801652892562,1,3
195,0.00012679348583333194,1.0,0.15554000437259674,0.9785000085830688,0.9493801652892562,1,3
196,0.00011449541489128023,1.0,0.15747396647930145,0.9783999919891357,0.9493801652892562,1,3
197,0.00010314971586922184,1.0,0.15939250588417053,0.9783999919891357,0.9493801652892562,1,3
198,9.31088870856911e-05,1.0,0.16111773252487183,0.9782000184059143,0.9493801652892562,1,3
199,8.404705295106396e-05,1.0,0.1628042310476303,0.9783999919891357,0.9493801652892562,1,3
5,8.881273060978856e-06,1.0,0.11207509785890579,0.9839000105857849,0.5,2,3
6,4.85586724607856e-06,1.0,0.11169271171092987,0.9837999939918518,0.5,2,3
7,4.0386125874647405e-06,1.0,0.11140507459640503,0.9837999939918518,0.5,2,3
8,3.4919560221169377e-06,1.0,0.11118880659341812,0.9836999773979187,0.5,2,3
9,3.0785427043156233e-06,1.0,0.11102300137281418,0.9836999773979187,0.5,2,3
10,2.7504959234647686e-06,1.0,0.1109035313129425,0.9837999939918518,0.5,2,3
11,2.4804758140817285e-06,1.0,0.11081943660974503,0.9837999939918518,0.5,2,3
12,2.2523126972373575e-06,1.0,0.1107710674405098,0.9836000204086304,0.5,2,3
13,2.054996912193019e-06,1.0,0.11074963212013245,0.9836999773979187,0.5,2,3
14,1.881268985925999e-06,1.0,0.11075207591056824,0.9839000105857849,0.5,2,3
