,loss,accuracy,val_loss,val_accuracy,sparsity,j,i
70,0.00048524761223234236,1.0,0.07702336460351944,0.9822999835014343,0.8166679188580015,1,1
71,0.0004075464967172593,1.0,0.07884565740823746,0.9825999736785889,0.8166679188580015,1,1
72,0.00034724833676591516,1.0,0.07930293679237366,0.9828000068664551,0.8166679188580015,1,1
73,0.00028604117687791586,1.0,0.08060377091169357,0.9822999835014343,0.8166679188580015,1,1
74,0.0002462053671479225,1.0,0.0821809470653534,0.9822999835014343,0.8166679188580015,1,1
75,0.00021080892474856228,1.0,0.08341212570667267,0.9822999835014343,0.8166679188580015,1,1
76,0.00019777994020842016,1.0,0.0841403603553772,0.9829999804496765,0.8166679188580015,1,1
77,0.00016045893426053226,1.0,0.08485610038042068,0.9829999804496765,0.8166679188580015,1,1
78,0.00013240476255305111,1.0,0.08563632518053055,0.982200026512146,0.8166679188580015,1,1
79,0.00011375141184544191,1.0,0.0852309986948967,0.9828000068664551,0.8166679188580015,1,1
83,0.0004266070027370006,1.0,0.09130454808473587,0.9812999963760376,0.872625845229151,1,1
84,0.0003723935515154153,1.0,0.09161776304244995,0.9819999933242798,0.872625845229151,1,1
87,0.00020916045468766242,1.0,0.09235052019357681,0.982200026512146,0.872625845229151,1,1
88,0.00017189921345561743,1.0,0.09338205307722092,0.9818000197410583,0.872625845229151,1,1
89,0.00015876596444286406,1.0,0.0938439667224884,0.9818000197410583,0.872625845229151,1,1
90,0.00016301263531204313,1.0,0.09603322297334671,0.9815999865531921,0.872625845229151,1,1
91,0.00012587734090629965,1.0,0.0960187241435051,0.9818000197410583,0.872625845229151,1,1
92,0.00012254039756953716,1.0,0.09667880088090897,0.9821000099182129,0.872625845229151,1,1
93,9.929235238814726e-05,1.0,0.09708326309919357,0.982200026512146,0.872625845229151,1,1
94,9.223286906490102e-05,1.0,0.09701765328645706,0.9825000166893005,0.872625845229151,1,1
95,9.369120380142704e-05,1.0,0.09838045388460159,0.9817000031471252,0.872625845229151,1,1
96,8.094262739177793e-05,1.0,0.09944658726453781,0.9822999835014343,0.872625845229151,1,1
97,7.850796828279272e-05,1.0,0.09939009696245193,0.9825000166893005,0.872625845229151,1,1
98,8.69157156557776e-05,1.0,0.09848473966121674,0.9821000099182129,0.872625845229151,1,1
106,0.00046131794806569815,1.0,0.1123313456773758,0.9814000129699707,0.9101427498121712,1,1
108,0.00037887744838371873,1.0,0.11322259157896042,0.9810000061988831,0.9101427498121712,1,1
109,0.0002846111310645938,1.0,0.11416744440793991,0.9807999730110168,0.9101427498121712,1,1
110,0.00027856352971866727,1.0,0.11459136754274368,0.98089998960495,0.9101427498121712,1,1
111,0.00023089743626769632,1.0,0.11621063202619553,0.9814000129699707,0.9101427498121712,1,1
113,0.0002075238444376737,1.0,0.11801904439926147,0.9815000295639038,0.9101427498121712,1,1
115,0.00018224037194158882,1.0,0.11968209594488144,0.9812999963760376,0.9101427498121712,1,1
116,0.0001697364350548014,1.0,0.11873345077037811,0.9815999865531921,0.9101427498121712,1,1
117,0.0001530404551886022,1.0,0.12123271822929382,0.9815000295639038,0.9101427498121712,1,1
119,0.00013836707512382418,1.0,0.12263932824134827,0.9815999865531921,0.9101427498121712,1,1
133,0.0005435502389445901,0.9999833106994629,0.13301153481006622,0.9779000282287598,0.932892561983471,1,1
135,0.00043344899313524365,0.9999833106994629,0.13342708349227905,0.9787999987602234,0.932892561983471,1,1
137,0.00033843136043287814,0.9999833106994629,0.13669244945049286,0.978600025177002,0.932892561983471,1,1
153,0.0005270530818961561,1.0,0.15504151582717896,0.9771999716758728,0.9445717505634861,1,1
156,0.0003579453914426267,1.0,0.15678822994232178,0.9767000079154968,0.9445717505634861,1,1
157,0.00035573384957388043,1.0,0.15776337683200836,0.9768999814987183,0.9445717505634861,1,1
158,0.0003607889811974019,1.0,0.16163253784179688,0.9763000011444092,0.9445717505634861,1,1
167,0.000291835778625682,1.0,0.1610397845506668,0.9771999716758728,0.9488767843726521,1,1
172,0.00021990043751429766,1.0,0.16416527330875397,0.9775000214576721,0.9488767843726521,1,1
176,0.00020460675295908004,1.0,0.17039144039154053,0.9781000018119812,0.9488767843726521,1,1
177,0.0001686507894191891,1.0,0.17111963033676147,0.9775999784469604,0.9488767843726521,1,1
182,0.00020521218539215624,1.0,0.17640811204910278,0.9776999950408936,0.9488767843726521,1,1
183,0.00014218015712685883,1.0,0.17700940370559692,0.977400004863739,0.9488767843726521,1,1
196,0.00013186465366743505,1.0,0.1897667795419693,0.9772999882698059,0.9488767843726521,1,1
197,9.068867075257003e-05,1.0,0.1883695274591446,0.9768999814987183,0.9488767843726521,1,1
198,8.610672375652939e-05,1.0,0.18785347044467926,0.9769999980926514,0.9488767843726521,1,1
199,9.058459545485675e-05,1.0,0.19079504907131195,0.9771000146865845,0.9488767843726521,1,1
15,0.00041625829180702567,1.0,0.07154284417629242,0.9836999773979187,0.0,2,1
27,0.000167688267538324,1.0,0.0739518329501152,0.9840999841690063,0.0,2,1
34,0.0004693873052019626,1.0,0.07142683863639832,0.9836999773979187,0.0,2,1
35,0.0002855242055375129,1.0,0.07103660702705383,0.9837999939918518,0.0,2,1
37,0.00017501036927569658,1.0,0.07121248543262482,0.984000027179718,0.0,2,1
38,0.00013210215547587723,1.0,0.07156669348478317,0.9843999743461609,0.0,2,1
39,0.00011822269152617082,1.0,0.07182004302740097,0.9839000105857849,0.0,2,1
44,0.0004450737906154245,1.0,0.07369574904441833,0.9843999743461609,0.6550713749060857,2,1
45,0.00029258342692628503,1.0,0.07487485557794571,0.9843999743461609,0.6550713749060857,2,1
46,0.00022704966249875724,1.0,0.07631874084472656,0.9842000007629395,0.6550713749060857,2,1
48,0.0001760439045028761,1.0,0.07893162965774536,0.9847999811172485,0.6550713749060857,2,1
50,0.00020953906641807407,1.0,0.0808727964758873,0.9843000173568726,0.6550713749060857,2,1
51,0.00010940467473119497,1.0,0.08151756227016449,0.9842000007629395,0.6550713749060857,2,1
52,7.640361582161859e-05,1.0,0.08305483311414719,0.984499990940094,0.6550713749060857,2,1
53,0.00010436998854856938,1.0,0.09099023044109344,0.9829000234603882,0.6550713749060857,2,1
58,0.00026185050955973566,1.0,0.09037932753562927,0.9832000136375427,0.6550713749060857,2,1
59,0.00016995565965771675,1.0,0.091006338596344,0.9824000000953674,0.6550713749060857,2,1
65,0.00026918519870378077,1.0,0.09194678068161011,0.9807999730110168,0.8163749060856499,2,1
66,0.0002499782422091812,1.0,0.09288826584815979,0.9815000295639038,0.8163749060856499,2,1
67,0.00019530169083736837,1.0,0.09345650672912598,0.9812999963760376,0.8163749060856499,2,1
68,0.00017035531345754862,1.0,0.09323513507843018,0.9815999865531921,0.8163749060856499,2,1
69,0.00013912571012042463,1.0,0.09377375990152359,0.9817000031471252,0.8163749060856499,2,1
72,0.0001256681134691462,1.0,0.09563390910625458,0.982200026512146,0.8163749060856499,2,1
73,9.028294152813032e-05,1.0,0.09677217900753021,0.9822999835014343,0.8163749060856499,2,1
74,9.253491589333862e-05,1.0,0.09646032005548477,0.9821000099182129,0.8163749060856499,2,1
76,9.432727529201657e-05,1.0,0.09987442940473557,0.9819999933242798,0.8163749060856499,2,1
77,6.892860983498394e-05,1.0,0.10151046514511108,0.9825000166893005,0.8163749060856499,2,1
78,5.8929283113684505e-05,1.0,0.1006154790520668,0.9822999835014343,0.8163749060856499,2,1
79,4.449430707609281e-05,1.0,0.10229474306106567,0.982200026512146,0.8163749060856499,2,1
83,0.00035639581619761884,1.0,0.09842734038829803,0.9821000099182129,0.8723328324567994,2,1
86,0.00020273655536584556,1.0,0.0988631471991539,0.9819999933242798,0.8723328324567994,2,1
87,0.00015278291539289057,1.0,0.09910376369953156,0.9822999835014343,0.8723328324567994,2,1
89,0.0001437729806639254,1.0,0.10222171247005463,0.9824000000953674,0.8723328324567994,2,1
90,0.00011535569501575083,1.0,0.10120401531457901,0.9825999736785889,0.8723328324567994,2,1
91,0.00011479551903903484,1.0,0.10149627178907394,0.9825999736785889,0.8723328324567994,2,1
92,9.638650226406753e-05,1.0,0.10290481895208359,0.9822999835014343,0.8723328324567994,2,1
93,8.773109584581107e-05,1.0,0.10264123231172562,0.9822999835014343,0.8723328324567994,2,1
94,7.176881626946852e-05,1.0,0.10265935957431793,0.9825000166893005,0.8723328324567994,2,1
95,6.048036084393971e-05,1.0,0.10416127741336823,0.982699990272522,0.8723328324567994,2,1
96,5.7909037423087284e-05,1.0,0.10233420133590698,0.9828000068664551,0.8723328324567994,2,1
97,5.272021735436283e-05,1.0,0.10249223560094833,0.9829000234603882,0.8723328324567994,2,1
98,5.1047845772700384e-05,1.0,0.10380346328020096,0.9825999736785889,0.8723328324567994,2,1
105,0.0005073818610981107,1.0,0.11005107313394547,0.9817000031471252,0.9098497370398196,2,1
106,0.0003864108584821224,1.0,0.11042387783527374,0.9817000031471252,0.9098497370398196,2,1
108,0.0003322141128592193,1.0,0.11102765798568726,0.9812999963760376,0.9098497370398196,2,1
109,0.0003080014430452138,1.0,0.1111077144742012,0.9814000129699707,0.9098497370398196,2,1
110,0.000252650206675753,1.0,0.11148924380540848,0.9815999865531921,0.9098497370398196,2,1
111,0.0001999506785068661,1.0,0.111529640853405,0.9819999933242798,0.9098497370398196,2,1
112,0.00019854270794894546,1.0,0.11065465211868286,0.9818999767303467,0.9098497370398196,2,1
115,0.00017626737826503813,1.0,0.11401162296533585,0.9821000099182129,0.9098497370398196,2,1
117,0.00016821786994114518,1.0,0.11782247573137283,0.9805999994277954,0.9098497370398196,2,1
118,0.00015051901573315263,1.0,0.11826546490192413,0.9815999865531921,0.9098497370398196,2,1
119,0.00010969526920234784,1.0,0.11808333545923233,0.9818000197410583,0.9098497370398196,2,1
132,0.0003646814438980073,1.0,0.12592285871505737,0.9794999957084656,0.9325995492111194,2,1
134,0.0002755721507128328,1.0,0.12902863323688507,0.9797000288963318,0.9325995492111194,2,1
138,0.0003528535598888993,1.0,0.13238409161567688,0.9794999957084656,0.9325995492111194,2,1
139,0.00020971499907318503,1.0,0.13447459042072296,0.9799000024795532,0.9325995492111194,2,1
150,0.00041429197881370783,1.0,0.13137240707874298,0.979200005531311,0.9442787377911345,2,1
153,0.00031911442056298256,1.0,0.13189488649368286,0.9796000123023987,0.9442787377911345,2,1
155,0.0003067293728236109,1.0,0.1319105625152588,0.9799000024795532,0.9442787377911345,2,1
158,0.0002365279069636017,1.0,0.13890039920806885,0.9790999889373779,0.9442787377911345,2,1
159,0.0001767459762049839,1.0,0.13811402022838593,0.9800000190734863,0.9442787377911345,2,1
165,0.0002848136646207422,1.0,0.14540110528469086,0.9782000184059143,0.9485837716003005,2,1
166,0.0002663331397343427,1.0,0.14545202255249023,0.9782000184059143,0.9485837716003005,2,1
170,0.00017233095422852784,1.0,0.14605623483657837,0.9776999950408936,0.9485837716003005,2,1
172,0.00020141160348430276,1.0,0.15140320360660553,0.977400004863739,0.9485837716003005,2,1
173,0.0001520414516562596,1.0,0.14935830235481262,0.9776999950408936,0.9485837716003005,2,1
174,0.00019140155927743763,1.0,0.1503169685602188,0.9778000116348267,0.9485837716003005,2,1
179,0.00015144041390158236,1.0,0.1562250554561615,0.9775999784469604,0.9485837716003005,2,1
185,0.0001486639812355861,1.0,0.1633623242378235,0.9782999753952026,0.9485837716003005,2,1
186,9.84936414170079e-05,1.0,0.16235016286373138,0.978600025177002,0.9485837716003005,2,1
187,8.231468382291496e-05,1.0,0.16465459764003754,0.9782000184059143,0.9485837716003005,2,1
188,6.599346670554951e-05,1.0,0.16406263411045074,0.9782000184059143,0.9485837716003005,2,1
191,0.00014961010310798883,1.0,0.16961410641670227,0.9771999716758728,0.9485837716003005,2,1
192,0.00012013153900625184,1.0,0.17210324108600616,0.9778000116348267,0.9485837716003005,2,1
193,9.080610470846295e-05,1.0,0.1718548685312271,0.9779000282287598,0.9485837716003005,2,1
194,8.669240196468309e-05,1.0,0.17039938271045685,0.9775999784469604,0.9485837716003005,2,1
24,0.00017473951447755098,1.0,0.07318044453859329,0.9843999743461609,0.0,3,1
25,0.00012243559467606246,1.0,0.07271867990493774,0.9840999841690063,0.0,3,1
35,0.00015924172475934029,1.0,0.07509147375822067,0.9833999872207642,0.0,3,1
36,0.00013205922732595354,1.0,0.07502667605876923,0.9839000105857849,0.0,3,1
37,0.00010194977221544832,1.0,0.07579021155834198,0.9839000105857849,0.0,3,1
38,8.709554094821215e-05,1.0,0.0765887200832367,0.984000027179718,0.0,3,1
39,8.78761857165955e-05,1.0,0.07759896665811539,0.9836000204086304,0.0,3,1
43,0.0005417418433353305,1.0,0.07441104203462601,0.9833999872207642,0.6550713749060857,3,1
44,0.0003592410357668996,1.0,0.07500582933425903,0.9835000038146973,0.6550713749060857,3,1
45,0.00026172661455348134,1.0,0.07654348760843277,0.983299970626831,0.6550713749060857,3,1
46,0.0002452547487337142,1.0,0.07853254675865173,0.9836000204086304,0.6550713749060857,3,1
47,0.0001818136515794322,1.0,0.07955023646354675,0.9836999773979187,0.6550713749060857,3,1
48,0.00014576964895240963,1.0,0.08003995567560196,0.9836999773979187,0.6550713749060857,3,1
49,0.00012567015073727816,1.0,0.07990960031747818,0.984000027179718,0.6550713749060857,3,1
50,0.0001105023329728283,1.0,0.08231504261493683,0.9836000204086304,0.6550713749060857,3,1
51,8.880996028892696e-05,1.0,0.08216501772403717,0.9836999773979187,0.6550713749060857,3,1
52,7.458272739313543e-05,1.0,0.08318425714969635,0.9839000105857849,0.6550713749060857,3,1
53,6.651887815678492e-05,1.0,0.08473280817270279,0.9836000204086304,0.6550713749060857,3,1
54,5.635023626382463e-05,1.0,0.08566956222057343,0.984000027179718,0.6550713749060857,3,1
55,5.018034062231891e-05,1.0,0.08711633831262589,0.9837999939918518,0.6550713749060857,3,1
56,4.542178430710919e-05,1.0,0.0875541940331459,0.9843000173568726,0.6550713749060857,3,1
62,0.0008858158835209906,1.0,0.09850673377513885,0.9817000031471252,0.8163749060856499,3,1
64,0.0004298679414205253,1.0,0.09848928451538086,0.9824000000953674,0.8163749060856499,3,1
66,0.0002946971799246967,1.0,0.10022563487291336,0.9821000099182129,0.8163749060856499,3,1
67,0.0002448995946906507,1.0,0.10050304234027863,0.9821000099182129,0.8163749060856499,3,1
68,0.0002419120428385213,1.0,0.10108847916126251,0.982200026512146,0.8163749060856499,3,1
69,0.0001949857542058453,1.0,0.10219967365264893,0.9824000000953674,0.8163749060856499,3,1
70,0.0001635736261960119,1.0,0.10244479030370712,0.9828000068664551,0.8163749060856499,3,1
71,0.00015317805809900165,1.0,0.10344474017620087,0.9825000166893005,0.8163749060856499,3,1
72,0.0001461210922570899,1.0,0.10456687211990356,0.9819999933242798,0.8163749060856499,3,1
73,0.00012602128845173866,1.0,0.10496988892555237,0.982200026512146,0.8163749060856499,3,1
74,9.52597547438927e-05,1.0,0.1063569113612175,0.9821000099182129,0.8163749060856499,3,1
75,8.345624519279227e-05,1.0,0.10684353113174438,0.982200026512146,0.8163749060856499,3,1
77,0.00011636374256340787,1.0,0.10691177099943161,0.9824000000953674,0.8163749060856499,3,1
78,9.794780635274947e-05,1.0,0.1080886498093605,0.9825000166893005,0.8163749060856499,3,1
79,6.150359695311636e-05,1.0,0.11137422174215317,0.9825999736785889,0.8163749060856499,3,1
84,0.0003307651204522699,1.0,0.11025920510292053,0.9805999994277954,0.8723365890308039,3,1
86,0.00026911546592600644,1.0,0.11209212988615036,0.9811000227928162,0.8723365890308039,3,1
87,0.00019976250769104809,1.0,0.11270923912525177,0.9807000160217285,0.8723365890308039,3,1
88,0.0001865531230578199,1.0,0.11311233788728714,0.9807999730110168,0.8723365890308039,3,1
89,0.00015030356007628143,1.0,0.11374654620885849,0.9810000061988831,0.8723365890308039,3,1
90,0.0001434128062101081,1.0,0.11451948434114456,0.9811000227928162,0.8723365890308039,3,1
91,0.00011514133075252175,1.0,0.1151505634188652,0.98089998960495,0.8723365890308039,3,1
92,0.00010634544742060825,1.0,0.11507293581962585,0.98089998960495,0.8723365890308039,3,1
93,0.0001104854527511634,1.0,0.11672931164503098,0.98089998960495,0.8723365890308039,3,1
94,9.356364171253517e-05,1.0,0.11756539344787598,0.9805999994277954,0.8723365890308039,3,1
95,7.90807098383084e-05,1.0,0.11839258670806885,0.9807000160217285,0.8723365890308039,3,1
96,8.836297638481483e-05,1.0,0.11843147873878479,0.9815000295639038,0.8723365890308039,3,1
97,6.547703378601e-05,1.0,0.12005437910556793,0.9811999797821045,0.8723365890308039,3,1
98,5.424309347290546e-05,1.0,0.11968843638896942,0.9811000227928162,0.8723365890308039,3,1
99,4.973563045496121e-05,1.0,0.12024233490228653,0.9811999797821045,0.8723365890308039,3,1
110,0.0003394547966308892,1.0,0.12299178540706635,0.9786999821662903,0.9098497370398196,3,1
112,0.00024914549430832267,1.0,0.12412215769290924,0.979200005531311,0.9098497370398196,3,1
113,0.0001836960727814585,1.0,0.12503784894943237,0.9786999821662903,0.9098497370398196,3,1
114,0.000172177649801597,1.0,0.12441014498472214,0.9793000221252441,0.9098497370398196,3,1
115,0.00018516011186875403,1.0,0.12629356980323792,0.9787999987602234,0.9098497370398196,3,1
117,0.00020275548740755767,1.0,0.12999898195266724,0.9785000085830688,0.9098497370398196,3,1
118,0.00012725342821795493,1.0,0.12924906611442566,0.9793000221252441,0.9098497370398196,3,1
119,0.00011211137461941689,1.0,0.13224317133426666,0.9787999987602234,0.9098497370398196,3,1
130,0.0004690858768299222,1.0,0.13753904402256012,0.9787999987602234,0.9325995492111194,3,1
133,0.000346045708283782,1.0,0.1373741775751114,0.9794999957084656,0.9325995492111194,3,1
136,0.00033742329105734825,1.0,0.14068181812763214,0.9797999858856201,0.9325995492111194,3,1
137,0.00025441235629841685,1.0,0.14228498935699463,0.979200005531311,0.9325995492111194,3,1
138,0.00018613193242345005,1.0,0.14124450087547302,0.9800999760627747,0.9325995492111194,3,1
139,0.000213968291063793,1.0,0.14442867040634155,0.9797000288963318,0.9325995492111194,3,1
149,0.000413724483223632,1.0,0.1497563123703003,0.9782000184059143,0.9442787377911345,3,1
153,0.0003268966102041304,1.0,0.15223626792430878,0.9779000282287598,0.9442787377911345,3,1
154,0.000266271730652079,1.0,0.15216083824634552,0.9787999987602234,0.9442787377911345,3,1
156,0.0002566177863627672,1.0,0.15523849427700043,0.9779999852180481,0.9442787377911345,3,1
157,0.0002358954952796921,1.0,0.15749117732048035,0.9782999753952026,0.9442787377911345,3,1
164,0.00040023832116276026,1.0,0.1617821604013443,0.9778000116348267,0.9485837716003005,3,1
168,0.00024082681920845062,1.0,0.1617850661277771,0.978600025177002,0.9485837716003005,3,1
170,0.00022148866264615208,1.0,0.1634902060031891,0.9781000018119812,0.9485837716003005,3,1
172,0.0001686790055828169,1.0,0.1655464917421341,0.9779000282287598,0.9485837716003005,3,1
174,0.0001513476890977472,1.0,0.16556896269321442,0.9779000282287598,0.9485837716003005,3,1
175,0.00016812332614790648,1.0,0.16653162240982056,0.9778000116348267,0.9485837716003005,3,1
177,0.00022887288650963455,1.0,0.16770677268505096,0.9789999723434448,0.9485837716003005,3,1
178,0.00017732159176375717,1.0,0.16829225420951843,0.9786999821662903,0.9485837716003005,3,1
179,0.0001262522564502433,1.0,0.17080877721309662,0.9782999753952026,0.9485837716003005,3,1
180,0.00011517041275510564,1.0,0.17147739231586456,0.9786999821662903,0.9485837716003005,3,1
188,0.00012698795762844384,1.0,0.17899993062019348,0.9778000116348267,0.9485837716003005,3,1
